frametime,GoldStandardValence,GoldStandardArousal
2.96,0.033839,-0.023678
3.0,0.033839,-0.023678
3.04,0.035506,-0.022011
3.08,0.035506,-0.022011
3.12,0.035506,-0.023678
3.16,0.035506,-0.020345
3.2,0.035506,-0.020345
3.24,0.033839,-0.018678
3.28,0.033839,-0.018678
3.32,0.032172,-0.018678
3.36,0.032172,-0.018678
3.4,0.032172,-0.018678
3.44,0.032172,-0.017011
3.48,0.032172,-0.017011
3.52,0.032172,-0.018678
3.56,0.033839,-0.018678
3.6,0.035506,-0.018678
3.64,0.038839,-0.013678
3.68,0.040506,-0.013678
3.72,0.040506,-0.010345
3.76,0.042172,-0.010345
3.8,0.043839,-0.0053446
3.84,0.045506,-0.003678
3.88,0.047172,-0.0020113
3.92,0.045506,-0.00034463
3.96,0.050506,0.001322
4.0,0.053839,0.001322
4.04,0.055506,0.0029887
4.08,0.055506,0.0029887
4.12,0.055506,0.0046554
4.16,0.055506,0.0046554
4.2,0.057172,0.0046554
4.24,0.057172,0.006322
4.28,0.057172,0.006322
4.32,0.057172,0.0079887
4.36,0.055506,0.0079887
4.4,0.055506,0.012989
4.44,0.057172,0.014655
4.48,0.057172,0.017989
4.52,0.057172,0.022989
4.56,0.057172,0.026322
4.6,0.057172,0.027989
4.64,0.057172,0.031322
4.68,0.055506,0.032989
4.72,0.055506,0.037989
4.76,0.055506,0.042989
4.8,0.055506,0.047989
4.84,0.055506,0.049655
4.88,0.055506,0.051322
4.92,0.055506,0.056322
4.96,0.055506,0.057989
5.0,0.055506,0.057989
5.04,0.055506,0.057989
5.08,0.053839,0.057989
5.12,0.050506,0.057989
5.16,0.050506,0.059655
5.2,0.050506,0.057989
5.24,0.048839,0.057989
5.28,0.048839,0.056322
5.32,0.048839,0.056322
5.36,0.048839,0.056322
5.4,0.048839,0.054655
5.44,0.047172,0.054655
5.48,0.045506,0.054655
5.52,0.043839,0.052989
5.56,0.043839,0.052989
5.6,0.042172,0.051322
5.64,0.042172,0.051322
5.68,0.042172,0.049655
5.72,0.043839,0.049655
5.76,0.047172,0.049655
5.8,0.053839,0.047989
5.84,0.053839,0.046322
5.88,0.055506,0.047989
5.92,0.055506,0.046322
5.96,0.057172,0.044655
6.0,0.057172,0.044655
6.04,0.057172,0.046322
6.08,0.057172,0.046322
6.12,0.057172,0.044655
6.16,0.057172,0.042989
6.2,0.057172,0.034655
6.24,0.057172,0.027989
6.28,0.057172,0.017989
6.32,0.055506,0.0046554
6.36,0.055506,-0.0070113
6.4,0.055506,-0.013678
6.44,0.053839,-0.015345
6.48,0.052172,-0.020345
6.52,0.050506,-0.027011
6.56,0.048839,-0.033678
6.6,0.048839,-0.037011
6.64,0.045506,-0.038678
6.68,0.045506,-0.040345
6.72,0.048839,-0.042011
6.76,0.050506,-0.047011
6.8,0.052172,-0.055345
6.84,0.052172,-0.055345
6.88,0.052172,-0.057011
6.92,0.052172,-0.060345
6.96,0.053839,-0.062011
7.0,0.052172,-0.063678
7.04,0.050506,-0.067011
7.08,0.050506,-0.072011
7.12,0.050506,-0.073678
7.16,0.048839,-0.073678
7.2,0.047172,-0.075345
7.24,0.047172,-0.075345
7.28,0.045506,-0.075345
7.32,0.043839,-0.075345
7.36,0.042172,-0.075345
7.4,0.042172,-0.075345
7.44,0.038839,-0.075345
7.48,0.037172,-0.077011
7.52,0.037172,-0.077011
7.56,0.035506,-0.077011
7.6,0.032172,-0.078678
7.64,0.032172,-0.078678
7.68,0.028839,-0.080345
7.72,0.028839,-0.080345
7.76,0.027172,-0.080345
7.8,0.027172,-0.080345
7.84,0.027172,-0.080345
7.88,0.027172,-0.082011
7.92,0.027172,-0.085345
7.96,0.027172,-0.085345
8.0,0.027172,-0.085345
8.04,0.027172,-0.088678
8.08,0.027172,-0.090345
8.12,0.027172,-0.092011
8.16,0.027172,-0.093678
8.2,0.027172,-0.095345
8.24,0.027172,-0.097011
8.28,0.025506,-0.098678
8.32,0.025506,-0.10034
8.36,0.025506,-0.10034
8.4,0.025506,-0.098678
8.44,0.025506,-0.10034
8.48,0.025506,-0.10201
8.52,0.027172,-0.10201
8.56,0.027172,-0.10201
8.6,0.027172,-0.10201
8.64,0.027172,-0.10034
8.68,0.027172,-0.10201
8.72,0.028839,-0.10201
8.76,0.028839,-0.10368
8.8,0.028839,-0.10368
8.84,0.028839,-0.10368
8.88,0.030506,-0.10201
8.92,0.030506,-0.10201
8.96,0.030506,-0.10201
9.0,0.030506,-0.10368
9.04,0.030506,-0.10534
9.08,0.030506,-0.10534
9.12,0.030506,-0.10701
9.16,0.030506,-0.10534
9.2,0.030506,-0.10701
9.24,0.030506,-0.10868
9.28,0.030506,-0.10868
9.32,0.030506,-0.10868
9.36,0.032172,-0.10534
9.4,0.033839,-0.10534
9.44,0.033839,-0.10534
9.48,0.040506,-0.10368
9.52,0.045506,-0.10534
9.56,0.047172,-0.10201
9.6,0.052172,-0.10201
9.64,0.055506,-0.10034
9.68,0.053839,-0.10034
9.72,0.050506,-0.097011
9.76,0.048839,-0.092011
9.8,0.045506,-0.090345
9.84,0.043839,-0.092011
9.88,0.042172,-0.090345
9.92,0.040506,-0.090345
9.96,0.040506,-0.088678
10.0,0.0405055,-0.0870113
10.04,0.0421722,-0.0870113
10.08,0.0438388,-0.0853446
10.12,0.0438388,-0.0853446
10.16,0.0438388,-0.0853446
10.2,0.0438388,-0.0853446
10.24,0.0421722,-0.083678
10.28,0.0405055,-0.0820113
10.32,0.0438388,-0.0803446
10.36,0.0438388,-0.078678
10.4,0.0438388,-0.0770113
10.44,0.0421722,-0.0753446
10.48,0.0405055,-0.073678
10.52,0.0421722,-0.0703446
10.56,0.0421722,-0.0703446
10.6,0.0438388,-0.0703446
10.64,0.0455055,-0.068678
10.68,0.0455055,-0.0670113
10.72,0.0455055,-0.0670113
10.76,0.0438388,-0.063678
10.8,0.0421722,-0.0620113
10.84,0.0355055,-0.0620113
10.88,0.0238388,-0.058678
10.92,0.0188388,-0.0570113
10.96,0.0171722,-0.053678
11.0,0.0138388,-0.048678
11.04,0.0121722,-0.0470113
11.08,0.0121722,-0.0403446
11.12,0.00717218,-0.0320113
11.16,0.00217218,-0.023678
11.2,-0.00116116,-0.00867796
11.24,-0.00282782,-0.000344627
11.28,-0.00449449,0.00798871
11.32,-0.00449449,0.0229887
11.36,-0.00782782,0.026322
11.4,-0.00949449,0.031322
11.44,-0.00949449,0.0379887
11.48,-0.00949449,0.0396554
11.52,-0.00949449,0.0446554
11.56,-0.00949449,0.046322
11.6,-0.00949449,0.0496554
11.64,-0.00949449,0.0496554
11.68,-0.00949449,0.051322
11.72,-0.00949449,0.051322
11.76,-0.00949449,0.051322
11.8,-0.0111612,0.0529887
11.84,-0.00949449,0.0546554
11.88,-0.00949449,0.056322
11.92,-0.00949449,0.056322
11.96,-0.00949449,0.056322
12.0,-0.00782782,0.056322
12.04,-0.00616116,0.056322
12.08,-0.00616116,0.0579887
12.12,-0.00616116,0.061322
12.16,-0.00616116,0.0646554
12.2,-0.00616116,0.0646554
12.24,-0.00616116,0.0646554
12.28,-0.00616116,0.0646554
12.32,-0.00782782,0.0646554
12.36,-0.00949449,0.0646554
12.4,-0.00949449,0.066322
12.44,-0.0111612,0.066322
12.48,-0.0111612,0.066322
12.52,-0.0128278,0.066322
12.56,-0.0128278,0.0679887
12.6,-0.0144945,0.0679887
12.64,-0.0178278,0.0696554
12.68,-0.0211612,0.0696554
12.72,-0.0228278,0.071322
12.76,-0.0244945,0.0729887
12.8,-0.0244945,0.0729887
12.84,-0.0261612,0.0746554
12.88,-0.0261612,0.076322
12.92,-0.0261612,0.076322
12.96,-0.0278278,0.076322
13.0,-0.0278278,0.076322
13.04,-0.0278278,0.076322
13.08,-0.0294945,0.0796554
13.12,-0.0294945,0.0829887
13.16,-0.0278278,0.0829887
13.2,-0.0261612,0.086322
13.24,-0.0244945,0.0879887
13.28,-0.0244945,0.0879887
13.32,-0.0244945,0.0946554
13.36,-0.0244945,0.101322
13.4,-0.0244945,0.102989
13.44,-0.0244945,0.104655
13.48,-0.0244945,0.104655
13.52,-0.0244945,0.104655
13.56,-0.0244945,0.104655
13.6,-0.0211612,0.104655
13.64,-0.0211612,0.104655
13.68,-0.0211612,0.104655
13.72,-0.0211612,0.104655
13.76,-0.0211612,0.104655
13.8,-0.0211612,0.104655
13.84,-0.0211612,0.104655
13.88,-0.0194945,0.106322
13.92,-0.0194945,0.106322
13.96,-0.0194945,0.106322
14.0,-0.0194945,0.106322
14.04,-0.0194945,0.107989
14.08,-0.0194945,0.106322
14.12,-0.0194945,0.107989
14.16,-0.0194945,0.107989
14.2,-0.0194945,0.109655
14.24,-0.0161612,0.109655
14.28,-0.0128278,0.109655
14.32,-0.00949449,0.111322
14.36,-0.00782782,0.111322
14.4,-0.00616116,0.111322
14.44,-0.00616116,0.111322
14.48,-0.00782782,0.111322
14.52,-0.0111612,0.111322
14.56,-0.0111612,0.111322
14.6,-0.0128278,0.111322
14.64,-0.0128278,0.117989
14.68,-0.0128278,0.116322
14.72,-0.0111612,0.116322
14.76,-0.00949449,0.116322
14.8,-0.00949449,0.116322
14.84,-0.00782782,0.116322
14.88,-0.00782782,0.116322
14.92,-0.00782782,0.116322
14.96,-0.00782782,0.116322
15.0,-0.00616116,0.116322
15.04,-0.00449449,0.116322
15.08,-0.00449449,0.116322
15.12,-0.00449449,0.114655
15.16,-0.00449449,0.114655
15.2,-0.00116116,0.114655
15.24,0.00217218,0.114655
15.28,0.00217218,0.114655
15.32,0.00550551,0.114655
15.36,0.0121722,0.114655
15.4,0.0171722,0.116322
15.44,0.0238388,0.116322
15.48,0.0288388,0.116322
15.52,0.0338388,0.116322
15.56,0.0338388,0.116322
15.6,0.0355055,0.116322
15.64,0.0371722,0.116322
15.68,0.0388388,0.116322
15.72,0.0388388,0.116322
15.76,0.0388388,0.116322
15.8,0.0405055,0.116322
15.84,0.0405055,0.116322
15.88,0.0405055,0.114655
15.92,0.0405055,0.114655
15.96,0.0405055,0.114655
16.0,0.0405055,0.112989
16.04,0.0405055,0.112989
16.08,0.0388388,0.111322
16.12,0.0388388,0.111322
16.16,0.0405055,0.112989
16.2,0.0405055,0.112989
16.24,0.0405055,0.114655
16.28,0.0405055,0.114655
16.32,0.0405055,0.116322
16.36,0.0388388,0.119655
16.4,0.0388388,0.126322
16.44,0.0388388,0.129655
16.48,0.0405055,0.131322
16.52,0.0405055,0.132989
16.56,0.0405055,0.134655
16.6,0.0405055,0.134655
16.64,0.0388388,0.134655
16.68,0.0371722,0.134655
16.72,0.0338388,0.134655
16.76,0.0355055,0.136322
16.8,0.0388388,0.136322
16.84,0.0405055,0.136322
16.88,0.0405055,0.136322
16.92,0.0438388,0.136322
16.96,0.0438388,0.136322
17.0,0.0438388,0.134655
17.04,0.0438388,0.134655
17.08,0.0455055,0.136322
17.12,0.0455055,0.137989
17.16,0.0455055,0.139655
17.2,0.0438388,0.139655
17.24,0.0455055,0.141322
17.28,0.0471722,0.141322
17.32,0.0471722,0.142989
17.36,0.0471722,0.142989
17.4,0.0488388,0.142989
17.44,0.0505055,0.142989
17.48,0.0555055,0.142989
17.52,0.0588388,0.142989
17.56,0.0621722,0.144655
17.6,0.0655055,0.144655
17.64,0.0671722,0.146322
17.68,0.0688388,0.147989
17.72,0.0688388,0.151322
17.76,0.0705055,0.151322
17.8,0.0688388,0.154655
17.84,0.0671722,0.154655
17.88,0.0671722,0.156322
17.92,0.0688388,0.156322
17.96,0.0688388,0.156322
18.0,0.0671722,0.157989
18.04,0.0705055,0.157989
18.08,0.0705055,0.157989
18.12,0.0755055,0.159655
18.16,0.0805055,0.159655
18.2,0.0888388,0.159655
18.24,0.0938388,0.159655
18.28,0.0971722,0.159655
18.32,0.103839,0.157989
18.36,0.117172,0.157989
18.4,0.127172,0.157989
18.44,0.135506,0.159655
18.48,0.140506,0.157989
18.52,0.143839,0.157989
18.56,0.152172,0.157989
18.6,0.155506,0.157989
18.64,0.162172,0.157989
18.68,0.172172,0.156322
18.72,0.175506,0.157989
18.76,0.182172,0.157989
18.8,0.185506,0.161322
18.84,0.187172,0.162989
18.88,0.190506,0.166322
18.92,0.190506,0.172989
18.96,0.187172,0.177989
19.0,0.187172,0.181322
19.04,0.190506,0.184655
19.08,0.193839,0.191322
19.12,0.195506,0.196322
19.16,0.193839,0.199655
19.2,0.192172,0.206322
19.24,0.190506,0.214655
19.28,0.192172,0.217989
19.32,0.192172,0.221322
19.36,0.192172,0.219655
19.4,0.193839,0.222989
19.44,0.193839,0.221322
19.48,0.193839,0.224655
19.52,0.195506,0.227989
19.56,0.197172,0.226322
19.6,0.198839,0.227989
19.64,0.198839,0.231322
19.68,0.198839,0.231322
19.72,0.198839,0.236322
19.76,0.198839,0.231322
19.8,0.198839,0.229655
19.84,0.198839,0.227989
19.88,0.198839,0.224655
19.92,0.198839,0.221322
19.96,0.198839,0.221322
20.0,0.198839,0.217989
20.04,0.198839,0.216322
20.08,0.198839,0.214655
20.12,0.200506,0.212989
20.16,0.202172,0.212989
20.2,0.203839,0.214655
20.24,0.203839,0.216322
20.28,0.203839,0.216322
20.32,0.205506,0.216322
20.36,0.200506,0.217989
20.4,0.190506,0.217989
20.44,0.183839,0.221322
20.48,0.180506,0.222989
20.52,0.182172,0.226322
20.56,0.182172,0.226322
20.6,0.185506,0.229655
20.64,0.188839,0.227989
20.68,0.188839,0.227989
20.72,0.188839,0.227989
20.76,0.187172,0.226322
20.8,0.187172,0.226322
20.84,0.187172,0.226322
20.88,0.187172,0.226322
20.92,0.188839,0.226322
20.96,0.188839,0.227989
21.0,0.188839,0.227989
21.04,0.188839,0.227989
21.08,0.188839,0.227989
21.12,0.187172,0.227989
21.16,0.187172,0.226322
21.2,0.187172,0.226322
21.24,0.187172,0.226322
21.28,0.187172,0.224655
21.32,0.187172,0.224655
21.36,0.187172,0.222989
21.4,0.187172,0.224655
21.44,0.187172,0.222989
21.48,0.187172,0.222989
21.52,0.188839,0.224655
21.56,0.188839,0.226322
21.6,0.187172,0.226322
21.64,0.187172,0.226322
21.68,0.187172,0.227989
21.72,0.185506,0.229655
21.76,0.187172,0.229655
21.8,0.187172,0.231322
21.84,0.187172,0.231322
21.88,0.187172,0.232989
21.92,0.187172,0.234655
21.96,0.187172,0.234655
22.0,0.187172,0.234655
22.04,0.190506,0.234655
22.08,0.192172,0.234655
22.12,0.192172,0.234655
22.16,0.192172,0.234655
22.2,0.192172,0.236322
22.24,0.192172,0.236322
22.28,0.192172,0.236322
22.32,0.192172,0.236322
22.36,0.192172,0.236322
22.4,0.192172,0.236322
22.44,0.192172,0.236322
22.48,0.192172,0.244655
22.52,0.192172,0.251322
22.56,0.192172,0.251322
22.6,0.192172,0.252989
22.64,0.192172,0.254655
22.68,0.193839,0.254655
22.72,0.193839,0.254655
22.76,0.193839,0.256322
22.8,0.193839,0.256322
22.84,0.193839,0.256322
22.88,0.195506,0.256322
22.92,0.197172,0.256322
22.96,0.197172,0.256322
23.0,0.197172,0.256322
23.04,0.197172,0.254655
23.08,0.197172,0.254655
23.12,0.197172,0.254655
23.16,0.198839,0.254655
23.2,0.198839,0.256322
23.24,0.198839,0.256322
23.28,0.200506,0.256322
23.32,0.200506,0.256322
23.36,0.200506,0.256322
23.4,0.200506,0.256322
23.44,0.200506,0.256322
23.48,0.203839,0.256322
23.52,0.203839,0.256322
23.56,0.203839,0.256322
23.6,0.205506,0.256322
23.64,0.205506,0.256322
23.68,0.205506,0.256322
23.72,0.207172,0.256322
23.76,0.207172,0.256322
23.8,0.207172,0.256322
23.84,0.205506,0.256322
23.88,0.203839,0.256322
23.92,0.203839,0.256322
23.96,0.200506,0.257989
24.0,0.200506,0.259655
24.04,0.200506,0.257989
24.08,0.198839,0.259655
24.12,0.197172,0.259655
24.16,0.195506,0.261322
24.2,0.193839,0.261322
24.24,0.190506,0.262989
24.28,0.187172,0.261322
24.32,0.183839,0.262989
24.36,0.183839,0.262989
24.4,0.182172,0.262989
24.44,0.182172,0.264655
24.48,0.175506,0.264655
24.52,0.177172,0.266322
24.56,0.173839,0.266322
24.6,0.170506,0.267989
24.64,0.167172,0.269655
24.68,0.167172,0.269655
24.72,0.162172,0.269655
24.76,0.155506,0.269655
24.8,0.148839,0.269655
24.84,0.140506,0.269655
24.88,0.135506,0.269655
24.92,0.133839,0.269655
24.96,0.132172,0.269655
25.0,0.128839,0.269655
25.04,0.125506,0.267989
25.08,0.123839,0.267989
25.12,0.122172,0.267989
25.16,0.123839,0.267989
25.2,0.123839,0.267989
25.24,0.120506,0.267989
25.28,0.122172,0.267989
25.32,0.122172,0.266322
25.36,0.122172,0.266322
25.4,0.123839,0.264655
25.44,0.125506,0.264655
25.48,0.127172,0.262989
25.52,0.128839,0.262989
25.56,0.128839,0.262989
25.6,0.130506,0.262989
25.64,0.133839,0.261322
25.68,0.133839,0.261322
25.72,0.133839,0.261322
25.76,0.133839,0.259655
25.8,0.132172,0.259655
25.84,0.133839,0.262989
25.88,0.133839,0.264655
25.92,0.133839,0.262989
25.96,0.137172,0.261322
26.0,0.138839,0.259655
26.04,0.138839,0.257989
26.08,0.138839,0.252989
26.12,0.138839,0.249655
26.16,0.138839,0.246322
26.2,0.138839,0.244655
26.24,0.138839,0.241322
26.28,0.138839,0.237989
26.32,0.138839,0.232989
26.36,0.138839,0.232989
26.4,0.137172,0.229655
26.44,0.137172,0.229655
26.48,0.137172,0.226322
26.52,0.137172,0.224655
26.56,0.137172,0.222989
26.6,0.137172,0.221322
26.64,0.135506,0.217989
26.68,0.132172,0.216322
26.72,0.128839,0.211322
26.76,0.125506,0.209655
26.8,0.125506,0.204655
26.84,0.125506,0.201322
26.88,0.123839,0.197989
26.92,0.123839,0.194655
26.96,0.120506,0.192989
27.0,0.117172,0.189655
27.04,0.115506,0.186322
27.08,0.113839,0.184655
27.12,0.113839,0.184655
27.16,0.112172,0.181322
27.2,0.110506,0.177989
27.24,0.110506,0.172989
27.28,0.110506,0.167989
27.32,0.108839,0.164655
27.36,0.107172,0.159655
27.4,0.105506,0.159655
27.44,0.105506,0.157989
27.48,0.103839,0.156322
27.52,0.103839,0.154655
27.56,0.102172,0.149655
27.6,0.100506,0.149655
27.64,0.0971722,0.149655
27.68,0.0971722,0.146322
27.72,0.0971722,0.141322
27.76,0.0971722,0.137989
27.8,0.0971722,0.136322
27.84,0.0921722,0.134655
27.88,0.0905055,0.132989
27.92,0.0905055,0.132989
27.96,0.0905055,0.132989
28.0,0.0888388,0.132989
28.04,0.0888388,0.129655
28.08,0.0888388,0.129655
28.12,0.0888388,0.127989
28.16,0.0888388,0.122989
28.2,0.0888388,0.122989
28.24,0.0888388,0.121322
28.28,0.0905055,0.117989
28.32,0.0921722,0.111322
28.36,0.0938388,0.111322
28.4,0.0955055,0.111322
28.44,0.0955055,0.112989
28.48,0.0971722,0.112989
28.52,0.0971722,0.109655
28.56,0.0971722,0.104655
28.6,0.0971722,0.101322
28.64,0.0955055,0.0979887
28.68,0.0971722,0.0979887
28.72,0.0971722,0.0946554
28.76,0.0971722,0.091322
28.8,0.0971722,0.0846554
28.84,0.0988388,0.0796554
28.88,0.100506,0.076322
28.92,0.100506,0.076322
28.96,0.100506,0.071322
29.0,0.100506,0.071322
29.04,0.100506,0.0696554
29.08,0.100506,0.0646554
29.12,0.100506,0.056322
29.16,0.100506,0.0446554
29.2,0.0821722,0.036322
29.24,0.0721722,0.0329887
29.28,0.0705055,0.0329887
29.32,0.0655055,0.031322
29.36,0.0588388,0.0296554
29.4,0.0555055,0.0296554
29.44,0.0538388,0.0296554
29.48,0.0538388,0.0296554
29.52,0.0538388,0.0296554
29.56,0.0538388,0.0296554
29.6,0.0538388,0.0279887
29.64,0.0538388,0.0246554
29.68,0.0521722,0.0246554
29.72,0.0521722,0.0246554
29.76,0.0521722,0.0229887
29.8,0.0521722,0.021322
29.84,0.0521722,0.021322
29.88,0.0505055,0.021322
29.92,0.0488388,0.0196554
29.96,0.0488388,0.0196554
30.0,0.0488388,0.0196554
30.04,0.0505055,0.0179887
30.08,0.0538388,0.0179887
30.12,0.0505055,0.0146554
30.16,0.0488388,0.0146554
30.2,0.0471722,0.0129887
30.24,0.0455055,0.0129887
30.28,0.0455055,0.011322
30.32,0.0405055,0.00965537
30.36,0.0371722,0.00798871
30.4,0.0371722,0.00632204
30.44,0.0355055,0.00298871
30.48,0.0355055,-0.00201129
30.52,0.0355055,-0.00534463
30.56,0.0338388,-0.00701129
30.6,0.0338388,-0.00867796
30.64,0.0338388,-0.00867796
30.68,0.0338388,-0.00867796
30.72,0.0338388,-0.0103446
30.76,0.0338388,-0.0103446
30.8,0.0338388,-0.0103446
30.84,0.0338388,-0.0103446
30.88,0.0305055,-0.0103446
30.92,0.0305055,-0.0103446
30.96,0.0305055,-0.0103446
31.0,0.0305055,-0.0103446
31.04,0.0288388,-0.0103446
31.08,0.0255055,-0.0120113
31.12,0.0238388,-0.018678
31.16,0.0221722,-0.018678
31.2,0.0205055,-0.0203446
31.24,0.0171722,-0.0220113
31.28,0.0155055,-0.0253446
31.32,0.0138388,-0.0270113
31.36,0.0121722,-0.028678
31.4,0.0105055,-0.0303446
31.44,0.0105055,-0.0320113
31.48,0.00883884,-0.033678
31.52,0.00883884,-0.0353446
31.56,0.00883884,-0.0353446
31.6,0.00717218,-0.0370113
31.64,0.00550551,-0.0370113
31.68,0.00383884,-0.0403446
31.72,0.00383884,-0.0403446
31.76,0.00383884,-0.0403446
31.8,0.00383884,-0.0403446
31.84,0.00383884,-0.0420113
31.88,0.00383884,-0.0453446
31.92,0.00217218,-0.0453446
31.96,0.000505511,-0.0453446
32.0,0.000505511,-0.0453446
32.04,0.000505511,-0.0470113
32.08,0.000505511,-0.0470113
32.12,-0.00116116,-0.0470113
32.16,-0.00116116,-0.0470113
32.2,-0.00282782,-0.0470113
32.24,-0.00449449,-0.048678
32.28,-0.00616116,-0.048678
32.32,-0.00782782,-0.048678
32.36,-0.00949449,-0.048678
32.4,-0.0111612,-0.048678
32.44,-0.0128278,-0.053678
32.48,-0.0128278,-0.063678
32.52,-0.0144945,-0.0720113
32.56,-0.0161612,-0.0770113
32.6,-0.0161612,-0.078678
32.64,-0.0178278,-0.0820113
32.68,-0.0161612,-0.0870113
32.72,-0.0178278,-0.0953446
32.76,-0.0178278,-0.102011
32.8,-0.0178278,-0.103678
32.84,-0.0161612,-0.105345
32.88,-0.0178278,-0.108678
32.92,-0.0178278,-0.112011
32.96,-0.0178278,-0.113678
33.0,-0.0178278,-0.115345
33.04,-0.0194945,-0.118678
33.08,-0.0194945,-0.120345
33.12,-0.0211612,-0.120345
33.16,-0.0211612,-0.123678
33.2,-0.0211612,-0.123678
33.24,-0.0211612,-0.127011
33.28,-0.0194945,-0.133678
33.32,-0.0194945,-0.137011
33.36,-0.0194945,-0.142011
33.4,-0.0194945,-0.140345
33.44,-0.0178278,-0.138678
33.48,-0.0178278,-0.140345
33.52,-0.0178278,-0.138678
33.56,-0.0178278,-0.138678
33.6,-0.0178278,-0.140345
33.64,-0.0194945,-0.140345
33.68,-0.0211612,-0.140345
33.72,-0.0194945,-0.140345
33.76,-0.0194945,-0.142011
33.8,-0.0194945,-0.140345
33.84,-0.0194945,-0.142011
33.88,-0.0194945,-0.142011
33.92,-0.0194945,-0.142011
33.96,-0.0194945,-0.142011
34.0,-0.0194945,-0.143678
34.04,-0.0194945,-0.143678
34.08,-0.0194945,-0.143678
34.12,-0.0194945,-0.143678
34.16,-0.0194945,-0.142011
34.2,-0.0211612,-0.142011
34.24,-0.0211612,-0.140345
34.28,-0.0211612,-0.137011
34.32,-0.0211612,-0.133678
34.36,-0.0194945,-0.128678
34.4,-0.0194945,-0.127011
34.44,-0.0194945,-0.122011
34.48,-0.0194945,-0.122011
34.52,-0.0178278,-0.125345
34.56,-0.0161612,-0.127011
34.6,-0.0144945,-0.128678
34.64,-0.0128278,-0.130345
34.68,-0.0128278,-0.130345
34.72,-0.00449449,-0.132011
34.76,-0.00116116,-0.132011
34.8,0.000505511,-0.132011
34.84,0.000505511,-0.132011
34.88,0.000505511,-0.132011
34.92,0.000505511,-0.132011
34.96,0.000505511,-0.130345
35.0,0.000505511,-0.130345
35.04,0.00217218,-0.128678
35.08,0.00217218,-0.130345
35.12,0.00217218,-0.128678
35.16,0.00217218,-0.127011
35.2,0.00217218,-0.127011
35.24,0.00217218,-0.125345
35.28,0.00217218,-0.122011
35.32,0.00217218,-0.118678
35.36,0.00217218,-0.113678
35.4,0.00217218,-0.110345
35.44,0.00217218,-0.107011
35.48,0.00217218,-0.108678
35.52,0.00383884,-0.108678
35.56,0.00383884,-0.103678
35.6,0.00550551,-0.102011
35.64,0.00550551,-0.102011
35.68,0.00717218,-0.100345
35.72,0.00883884,-0.098678
35.76,0.00883884,-0.0970113
35.8,0.0105055,-0.0953446
35.84,0.0105055,-0.088678
35.88,0.0105055,-0.0820113
35.92,0.0105055,-0.0770113
35.96,0.0105055,-0.073678
36.0,0.00883884,-0.068678
36.04,0.0105055,-0.0653446
36.08,0.0105055,-0.0603446
36.12,0.0105055,-0.0570113
36.16,0.0121722,-0.0503446
36.2,0.0121722,-0.0453446
36.24,0.0121722,-0.0403446
36.28,0.0138388,-0.0320113
36.32,0.0155055,-0.0270113
36.36,0.0171722,-0.0203446
36.4,0.0171722,-0.013678
36.44,0.0155055,-0.0103446
36.48,0.0171722,-0.00701129
36.52,0.0171722,-0.00201129
36.56,0.0188388,0.00298871
