frametime,GoldStandardValence,GoldStandardArousal
9.52,0.2868,0.20008
9.56,0.28513,0.20008
9.6,0.28347,0.20175
9.64,0.28347,0.20341
9.68,0.28347,0.20508
9.72,0.2818,0.20675
9.76,0.28347,0.20841
9.8,0.28513,0.20841
9.84,0.28513,0.20841
9.88,0.28347,0.21008
9.92,0.28347,0.21175
9.96,0.2818,0.21175
10.0,0.281799,0.211747
10.04,0.281799,0.211747
10.08,0.281799,0.213414
10.12,0.280133,0.213414
10.16,0.281799,0.21508
10.2,0.283466,0.216747
10.24,0.285133,0.218414
10.28,0.285133,0.22008
10.32,0.283466,0.223414
10.36,0.281799,0.223414
10.4,0.280133,0.22508
10.44,0.276799,0.22508
10.48,0.273466,0.22508
10.52,0.275133,0.226747
10.56,0.275133,0.228414
10.6,0.275133,0.228414
10.64,0.273466,0.228414
10.68,0.271799,0.23008
10.72,0.273466,0.23008
10.76,0.271799,0.23008
10.8,0.270133,0.233414
10.84,0.265133,0.23508
10.88,0.265133,0.23508
10.92,0.265133,0.236747
10.96,0.268466,0.236747
11.0,0.270133,0.238414
11.04,0.275133,0.241747
11.08,0.276799,0.243414
11.12,0.278466,0.243414
11.16,0.280133,0.243414
11.2,0.281799,0.243414
11.24,0.281799,0.243414
11.28,0.281799,0.241747
11.32,0.281799,0.24008
11.36,0.281799,0.24008
11.4,0.280133,0.243414
11.44,0.278466,0.243414
11.48,0.278466,0.241747
11.52,0.278466,0.241747
11.56,0.278466,0.241747
11.6,0.276799,0.241747
11.64,0.278466,0.241747
11.68,0.281799,0.243414
11.72,0.281799,0.243414
11.76,0.283466,0.24508
11.8,0.281799,0.246747
11.84,0.281799,0.248414
11.88,0.285133,0.25008
11.92,0.286799,0.25008
11.96,0.286799,0.25008
12.0,0.288466,0.251747
12.04,0.288466,0.251747
12.08,0.288466,0.251747
12.12,0.291799,0.251747
12.16,0.298466,0.251747
12.2,0.303466,0.25008
12.24,0.305133,0.25008
12.28,0.306799,0.25008
12.32,0.308466,0.248414
12.36,0.308466,0.248414
12.4,0.308466,0.248414
12.44,0.305133,0.248414
12.48,0.303466,0.246747
12.52,0.303466,0.243414
12.56,0.306799,0.24008
12.6,0.306799,0.238414
12.64,0.308466,0.231747
12.68,0.310133,0.226747
12.72,0.310133,0.22508
12.76,0.308466,0.22508
12.8,0.308466,0.226747
12.84,0.306799,0.226747
12.88,0.306799,0.228414
12.92,0.306799,0.23008
12.96,0.305133,0.228414
13.0,0.308466,0.226747
13.04,0.310133,0.22508
13.08,0.313466,0.223414
13.12,0.311799,0.223414
13.16,0.316799,0.223414
13.2,0.318466,0.22008
13.24,0.318466,0.22008
13.28,0.320133,0.218414
13.32,0.321799,0.216747
13.36,0.321799,0.213414
13.4,0.323466,0.21008
13.44,0.323466,0.208414
13.48,0.323466,0.203414
13.52,0.325133,0.20008
13.56,0.326799,0.19508
13.6,0.326799,0.193414
13.64,0.328466,0.19008
13.68,0.328466,0.18508
13.72,0.326799,0.183414
13.76,0.326799,0.183414
13.8,0.328466,0.18008
13.84,0.328466,0.173414
13.88,0.330133,0.173414
13.92,0.330133,0.17008
13.96,0.330133,0.166747
14.0,0.331799,0.16008
14.04,0.331799,0.158414
14.08,0.330133,0.158414
14.12,0.330133,0.151747
14.16,0.326799,0.148414
14.2,0.326799,0.14508
14.24,0.325133,0.14508
14.28,0.325133,0.143414
14.32,0.323466,0.14008
14.36,0.323466,0.136747
14.4,0.321799,0.13508
14.44,0.321799,0.138414
14.48,0.323466,0.141747
14.52,0.321799,0.14008
14.56,0.320133,0.14008
14.6,0.318466,0.136747
14.64,0.316799,0.13508
14.68,0.313466,0.13508
14.72,0.311799,0.136747
14.76,0.308466,0.13508
14.8,0.305133,0.133414
14.84,0.305133,0.133414
14.88,0.295133,0.133414
14.92,0.280133,0.131747
14.96,0.263466,0.131747
15.0,0.255133,0.13008
15.04,0.250133,0.13008
15.08,0.246799,0.128414
15.12,0.245133,0.128414
15.16,0.246799,0.126747
15.2,0.243466,0.128414
15.24,0.243466,0.128414
15.28,0.240133,0.126747
15.32,0.236799,0.126747
15.36,0.238466,0.12508
15.4,0.238466,0.121747
15.44,0.236799,0.12008
15.48,0.238466,0.12008
15.52,0.238466,0.11508
15.56,0.235133,0.11508
15.6,0.236799,0.111747
15.64,0.233466,0.11008
15.68,0.235133,0.106747
15.72,0.233466,0.10508
15.76,0.233466,0.103414
15.8,0.235133,0.10508
15.84,0.233466,0.10508
15.88,0.233466,0.103414
15.92,0.233466,0.10508
15.96,0.236799,0.10508
16.0,0.240133,0.106747
16.04,0.241799,0.106747
16.08,0.243466,0.106747
16.12,0.246799,0.108414
16.16,0.245133,0.108414
16.2,0.246799,0.11008
16.24,0.246799,0.11008
16.28,0.248466,0.111747
16.32,0.248466,0.111747
16.36,0.251799,0.111747
16.4,0.253466,0.113414
16.44,0.260133,0.111747
16.48,0.265133,0.111747
16.52,0.265133,0.111747
16.56,0.268466,0.111747
16.6,0.271799,0.108414
16.64,0.276799,0.108414
16.68,0.278466,0.106747
16.72,0.276799,0.10508
16.76,0.278466,0.10508
16.8,0.278466,0.10508
16.84,0.278466,0.103414
16.88,0.280133,0.101747
16.92,0.278466,0.10008
16.96,0.280133,0.10008
17.0,0.280133,0.0984136
17.04,0.278466,0.0984136
17.08,0.276799,0.0967469
17.12,0.276799,0.0967469
17.16,0.273466,0.0934136
17.2,0.273466,0.0900802
17.24,0.270133,0.0867469
17.28,0.270133,0.0850802
17.32,0.266799,0.0850802
17.36,0.263466,0.0834136
17.4,0.261799,0.0817469
17.44,0.258466,0.0800802
17.48,0.255133,0.0750802
17.52,0.248466,0.0750802
17.56,0.246799,0.0784136
17.6,0.243466,0.0767469
17.64,0.243466,0.0750802
17.68,0.241799,0.0767469
17.72,0.238466,0.0784136
17.76,0.235133,0.0784136
17.8,0.233466,0.0784136
17.84,0.231799,0.0817469
17.88,0.228466,0.0784136
17.92,0.226799,0.0750802
17.96,0.220133,0.0767469
18.0,0.215133,0.0750802
18.04,0.211799,0.0750802
18.08,0.208466,0.0750802
18.12,0.205133,0.0750802
18.16,0.205133,0.0750802
18.2,0.201799,0.0750802
18.24,0.196799,0.0750802
18.28,0.195133,0.0734136
18.32,0.195133,0.0717469
18.36,0.193466,0.0717469
18.4,0.193466,0.0667469
18.44,0.193466,0.0600802
18.48,0.191799,0.0550802
18.52,0.190133,0.0484136
18.56,0.190133,0.0384136
18.6,0.186799,0.0300802
18.64,0.186799,0.0234136
18.68,0.185133,0.0150802
18.72,0.183466,0.00841356
18.76,0.183466,0.00508023
18.8,0.181799,0.00341356
18.84,0.180133,8.02286e-05
18.88,0.180133,-0.0032531
18.92,0.181799,-0.00658644
18.96,0.181799,-0.0132531
19.0,0.181799,-0.0165864
19.04,0.181799,-0.0182531
19.08,0.181799,-0.0199198
19.12,0.183466,-0.0232531
19.16,0.183466,-0.0249198
19.2,0.181799,-0.0249198
19.24,0.181799,-0.0265864
19.28,0.181799,-0.0265864
19.32,0.183466,-0.0265864
19.36,0.183466,-0.0265864
19.4,0.183466,-0.0265864
19.44,0.183466,-0.0315864
19.48,0.181799,-0.0332531
19.52,0.180133,-0.0349198
19.56,0.180133,-0.0315864
19.6,0.180133,-0.0315864
19.64,0.180133,-0.0332531
19.68,0.178466,-0.0299198
19.72,0.176799,-0.0265864
19.76,0.175133,-0.0265864
19.8,0.175133,-0.0249198
19.84,0.175133,-0.0249198
19.88,0.173466,-0.0249198
19.92,0.173466,-0.0249198
19.96,0.173466,-0.0265864
20.0,0.173466,-0.0265864
20.04,0.173466,-0.0282531
20.08,0.171799,-0.0299198
20.12,0.170133,-0.0299198
20.16,0.170133,-0.0299198
20.2,0.170133,-0.0299198
20.24,0.168466,-0.0299198
20.28,0.168466,-0.0299198
20.32,0.166799,-0.0299198
20.36,0.166799,-0.0299198
20.4,0.163466,-0.0299198
20.44,0.161799,-0.0299198
20.48,0.161799,-0.0282531
20.52,0.160133,-0.0282531
20.56,0.158466,-0.0282531
20.6,0.155133,-0.0282531
20.64,0.153466,-0.0282531
20.68,0.150133,-0.0282531
20.72,0.148466,-0.0282531
20.76,0.148466,-0.0282531
20.8,0.146799,-0.0282531
20.84,0.145133,-0.0299198
20.88,0.145133,-0.0315864
20.92,0.145133,-0.0315864
20.96,0.143466,-0.0332531
21.0,0.143466,-0.0332531
21.04,0.141799,-0.0332531
21.08,0.141799,-0.0349198
21.12,0.141799,-0.0365864
21.16,0.141799,-0.0399198
21.2,0.140133,-0.0432531
21.24,0.140133,-0.0482531
21.28,0.140133,-0.0549198
21.32,0.140133,-0.0565864
21.36,0.140133,-0.0599198
21.4,0.140133,-0.0615864
21.44,0.138466,-0.0649198
21.48,0.138466,-0.0665864
21.52,0.138466,-0.0682531
21.56,0.138466,-0.0699198
21.6,0.138466,-0.0749198
21.64,0.138466,-0.0782531
21.68,0.136799,-0.0799198
21.72,0.136799,-0.0815864
21.76,0.136799,-0.0815864
21.8,0.135133,-0.0815864
21.84,0.135133,-0.0832531
21.88,0.135133,-0.0782531
21.92,0.133466,-0.0782531
21.96,0.133466,-0.0765864
22.0,0.133466,-0.0765864
22.04,0.133466,-0.0782531
22.08,0.133466,-0.0782531
22.12,0.133466,-0.0799198
22.16,0.133466,-0.0815864
22.2,0.133466,-0.0799198
22.24,0.133466,-0.0799198
22.28,0.133466,-0.0782531
22.32,0.133466,-0.0782531
22.36,0.133466,-0.0799198
22.4,0.133466,-0.0799198
22.44,0.133466,-0.0799198
22.48,0.133466,-0.0799198
22.52,0.131799,-0.0799198
22.56,0.131799,-0.0799198
22.6,0.131799,-0.0799198
22.64,0.131799,-0.0815864
22.68,0.131799,-0.0815864
22.72,0.131799,-0.0799198
22.76,0.131799,-0.0815864
22.8,0.131799,-0.0815864
22.84,0.131799,-0.0849198
22.88,0.131799,-0.0849198
22.92,0.128466,-0.0849198
22.96,0.128466,-0.0865864
23.0,0.128466,-0.0882531
23.04,0.128466,-0.0899198
23.08,0.126799,-0.0915864
23.12,0.125133,-0.0932531
23.16,0.125133,-0.0932531
23.2,0.123466,-0.0932531
23.24,0.123466,-0.0932531
23.28,0.123466,-0.0949198
23.32,0.123466,-0.0965864
23.36,0.123466,-0.0965864
23.4,0.121799,-0.0999198
23.44,0.120133,-0.101586
23.48,0.120133,-0.10492
23.52,0.120133,-0.106586
23.56,0.120133,-0.106586
23.6,0.120133,-0.108253
23.64,0.121799,-0.10992
23.68,0.121799,-0.113253
23.72,0.121799,-0.11492
23.76,0.121799,-0.123253
23.8,0.120133,-0.128253
23.84,0.120133,-0.128253
23.88,0.121799,-0.12992
23.92,0.120133,-0.12992
23.96,0.121799,-0.133253
24.0,0.121799,-0.136586
24.04,0.123466,-0.141586
24.08,0.123466,-0.148253
24.12,0.123466,-0.14992
24.16,0.125133,-0.151586
24.2,0.125133,-0.151586
24.24,0.125133,-0.151586
24.28,0.125133,-0.15492
24.32,0.123466,-0.15492
24.36,0.121799,-0.158253
24.4,0.120133,-0.156586
24.44,0.120133,-0.156586
24.48,0.120133,-0.156586
24.52,0.120133,-0.156586
24.56,0.120133,-0.15492
24.6,0.116799,-0.15492
24.64,0.116799,-0.151586
24.68,0.115133,-0.14992
24.72,0.113466,-0.146586
24.76,0.115133,-0.138253
24.8,0.115133,-0.128253
24.84,0.113466,-0.116586
24.88,0.115133,-0.10992
24.92,0.116799,-0.101586
24.96,0.118466,-0.0965864
25.0,0.118466,-0.0865864
25.04,0.118466,-0.0782531
25.08,0.120133,-0.0665864
25.12,0.121799,-0.0582531
25.16,0.123466,-0.0465864
25.2,0.123466,-0.0382531
25.24,0.123466,-0.0282531
25.28,0.125133,-0.0199198
25.32,0.128466,-0.00991977
25.36,0.131799,-0.00158644
25.4,0.141799,0.0067469
25.44,0.151799,0.0134136
25.48,0.158466,0.0217469
25.52,0.163466,0.0300802
25.56,0.166799,0.0350802
25.6,0.170133,0.0450802
25.64,0.171799,0.0500802
25.68,0.171799,0.0534136
25.72,0.171799,0.0567469
25.76,0.173466,0.0600802
25.8,0.175133,0.0650802
25.84,0.175133,0.0717469
25.88,0.176799,0.0767469
25.92,0.176799,0.0834136
25.96,0.176799,0.0867469
26.0,0.176799,0.0934136
26.04,0.176799,0.0967469
26.08,0.178466,0.103414
26.12,0.178466,0.10508
26.16,0.178466,0.11008
26.2,0.178466,0.118414
26.24,0.178466,0.12508
26.28,0.180133,0.131747
26.32,0.181799,0.141747
26.36,0.183466,0.148414
26.4,0.185133,0.151747
26.44,0.188466,0.15508
26.48,0.188466,0.158414
26.52,0.191799,0.16008
26.56,0.193466,0.161747
26.6,0.193466,0.16508
26.64,0.195133,0.168414
26.68,0.196799,0.17008
26.72,0.196799,0.171747
26.76,0.198466,0.171747
26.8,0.200133,0.17008
26.84,0.200133,0.17008
26.88,0.201799,0.171747
26.92,0.201799,0.171747
26.96,0.201799,0.17508
27.0,0.201799,0.173414
27.04,0.203466,0.173414
27.08,0.203466,0.17008
27.12,0.203466,0.171747
27.16,0.203466,0.17008
27.2,0.205133,0.166747
27.24,0.205133,0.166747
27.28,0.205133,0.166747
27.32,0.205133,0.166747
27.36,0.205133,0.16508
27.4,0.205133,0.16508
27.44,0.205133,0.161747
27.48,0.203466,0.161747
27.52,0.203466,0.163414
27.56,0.203466,0.16508
27.6,0.201799,0.166747
27.64,0.201799,0.168414
27.68,0.201799,0.17008
27.72,0.201799,0.171747
27.76,0.201799,0.173414
27.8,0.201799,0.173414
27.84,0.201799,0.173414
27.88,0.203466,0.173414
27.92,0.203466,0.173414
27.96,0.203466,0.173414
28.0,0.203466,0.173414
28.04,0.203466,0.173414
28.08,0.203466,0.17508
28.12,0.203466,0.17508
28.16,0.203466,0.17508
28.2,0.203466,0.173414
28.24,0.203466,0.173414
28.28,0.203466,0.173414
28.32,0.206799,0.173414
28.36,0.208466,0.173414
28.4,0.208466,0.173414
28.44,0.210133,0.173414
28.48,0.208466,0.171747
28.52,0.208466,0.173414
28.56,0.206799,0.171747
28.6,0.208466,0.171747
28.64,0.210133,0.171747
28.68,0.210133,0.171747
28.72,0.208466,0.173414
28.76,0.208466,0.17508
28.8,0.208466,0.17508
28.84,0.205133,0.178414
28.88,0.205133,0.178414
28.92,0.205133,0.178414
28.96,0.205133,0.18008
29.0,0.205133,0.18008
29.04,0.206799,0.18008
29.08,0.205133,0.181747
29.12,0.203466,0.181747
29.16,0.203466,0.183414
29.2,0.205133,0.186747
29.24,0.205133,0.188414
29.28,0.203466,0.191747
29.32,0.203466,0.191747
29.36,0.201799,0.191747
29.4,0.201799,0.191747
29.44,0.201799,0.191747
29.48,0.201799,0.191747
29.52,0.200133,0.191747
29.56,0.201799,0.193414
29.6,0.203466,0.191747
29.64,0.203466,0.19508
29.68,0.203466,0.193414
29.72,0.203466,0.193414
29.76,0.203466,0.19508
29.8,0.201799,0.19508
29.84,0.203466,0.196747
29.88,0.203466,0.196747
29.92,0.205133,0.196747
29.96,0.205133,0.196747
30.0,0.206799,0.19508
30.04,0.206799,0.19508
30.08,0.206799,0.196747
30.12,0.206799,0.196747
30.16,0.206799,0.196747
30.2,0.205133,0.19508
30.24,0.205133,0.193414
30.28,0.205133,0.191747
30.32,0.205133,0.188414
30.36,0.205133,0.186747
30.4,0.205133,0.183414
30.44,0.203466,0.183414
30.48,0.203466,0.17508
30.52,0.201799,0.16508
30.56,0.200133,0.161747
30.6,0.201799,0.15508
30.64,0.200133,0.151747
30.68,0.200133,0.146747
30.72,0.200133,0.141747
30.76,0.201799,0.14008
30.8,0.203466,0.13508
30.84,0.206799,0.13008
30.88,0.205133,0.13008
30.92,0.205133,0.12508
30.96,0.203466,0.126747
31.0,0.203466,0.12508
31.04,0.203466,0.123414
31.08,0.200133,0.121747
31.12,0.200133,0.118414
31.16,0.198466,0.113414
31.2,0.198466,0.11008
31.24,0.196799,0.108414
31.28,0.195133,0.10508
31.32,0.195133,0.10008
31.36,0.193466,0.0984136
31.4,0.191799,0.0950802
31.44,0.191799,0.0950802
31.48,0.191799,0.0967469
31.52,0.191799,0.0950802
31.56,0.190133,0.0934136
31.6,0.190133,0.0917469
31.64,0.188466,0.0900802
31.68,0.186799,0.0900802
31.72,0.181799,0.0867469
31.76,0.181799,0.0850802
31.8,0.181799,0.0834136
31.84,0.181799,0.0817469
31.88,0.181799,0.0800802
31.92,0.178466,0.0800802
31.96,0.176799,0.0800802
32.0,0.175133,0.0784136
32.04,0.171799,0.0767469
32.08,0.170133,0.0767469
32.12,0.168466,0.0767469
32.16,0.165133,0.0767469
32.2,0.161799,0.0784136
32.24,0.160133,0.0784136
32.28,0.158466,0.0800802
32.32,0.155133,0.0817469
32.36,0.150133,0.0800802
32.4,0.148466,0.0800802
32.44,0.148466,0.0784136
32.48,0.146799,0.0784136
32.52,0.146799,0.0784136
32.56,0.145133,0.0784136
32.6,0.143466,0.0784136
32.64,0.143466,0.0800802
32.68,0.143466,0.0800802
32.72,0.140133,0.0784136
32.76,0.140133,0.0784136
32.8,0.138466,0.0784136
32.84,0.138466,0.0767469
32.88,0.138466,0.0767469
32.92,0.136799,0.0767469
32.96,0.135133,0.0767469
33.0,0.133466,0.0767469
33.04,0.133466,0.0750802
33.08,0.131799,0.0750802
33.12,0.130133,0.0750802
33.16,0.128466,0.0750802
33.2,0.128466,0.0734136
33.24,0.125133,0.0734136
33.28,0.125133,0.0734136
33.32,0.125133,0.0734136
33.36,0.123466,0.0717469
33.4,0.123466,0.0717469
33.44,0.121799,0.0717469
33.48,0.118466,0.0717469
33.52,0.116799,0.0717469
33.56,0.115133,0.0717469
33.6,0.115133,0.0734136
33.64,0.113466,0.0734136
33.68,0.113466,0.0750802
33.72,0.113466,0.0750802
33.76,0.113466,0.0784136
33.8,0.113466,0.0817469
33.84,0.113466,0.0834136
33.88,0.113466,0.0850802
33.92,0.113466,0.0850802
33.96,0.113466,0.0850802
34.0,0.116799,0.0850802
34.04,0.118466,0.0850802
34.08,0.121799,0.0850802
34.12,0.123466,0.0850802
34.16,0.125133,0.0850802
34.2,0.125133,0.0850802
34.24,0.126799,0.0850802
34.28,0.126799,0.0850802
34.32,0.126799,0.0850802
34.36,0.125133,0.0850802
34.4,0.125133,0.0867469
34.44,0.125133,0.0867469
34.48,0.126799,0.0884136
34.52,0.128466,0.0900802
34.56,0.130133,0.0934136
34.6,0.131799,0.0950802
34.64,0.136799,0.10008
34.68,0.140133,0.10508
34.72,0.141799,0.10508
34.76,0.141799,0.106747
34.8,0.140133,0.10508
34.84,0.138466,0.103414
34.88,0.138466,0.10008
34.92,0.138466,0.0984136
34.96,0.140133,0.0950802
35.0,0.138466,0.0917469
35.04,0.138466,0.0900802
35.08,0.136799,0.0884136
35.12,0.135133,0.0867469
35.16,0.133466,0.0834136
35.2,0.133466,0.0784136
35.24,0.131799,0.0750802
35.28,0.133466,0.0717469
35.32,0.133466,0.0667469
35.36,0.130133,0.0617469
35.4,0.128466,0.0550802
35.44,0.128466,0.0500802
35.48,0.128466,0.0450802
35.52,0.126799,0.0417469
35.56,0.126799,0.0400802
35.6,0.126799,0.0384136
35.64,0.125133,0.0384136
35.68,0.120133,0.0367469
35.72,0.118466,0.0317469
35.76,0.115133,0.0300802
35.8,0.113466,0.0284136
35.84,0.111799,0.0284136
35.88,0.108466,0.0250802
35.92,0.108466,0.0217469
35.96,0.106799,0.0217469
36.0,0.103466,0.0200802
36.04,0.103466,0.0200802
36.08,0.101799,0.0184136
36.12,0.101799,0.0167469
36.16,0.101799,0.0167469
36.2,0.100133,0.0134136
36.24,0.100133,0.0150802
36.28,0.101799,0.0184136
36.32,0.103466,0.0200802
36.36,0.105133,0.0217469
36.4,0.106799,0.0150802
36.44,0.108466,0.00841356
36.48,0.110133,0.0067469
36.52,0.111799,0.00841356
36.56,0.110133,0.0067469
36.6,0.108466,0.00508023
36.64,0.106799,0.00341356
36.68,0.106799,0.0017469
36.72,0.106799,-0.00158644
36.76,0.108466,-0.00491977
36.8,0.106799,-0.0082531
36.84,0.106799,-0.0132531
36.88,0.106799,-0.0182531
36.92,0.106799,-0.0215864
36.96,0.106799,-0.0299198
37.0,0.106799,-0.0349198
37.04,0.105133,-0.0349198
37.08,0.105133,-0.0332531
37.12,0.105133,-0.0332531
37.16,0.105133,-0.0332531
37.2,0.105133,-0.0332531
37.24,0.103466,-0.0332531
37.28,0.103466,-0.0332531
37.32,0.101799,-0.0332531
37.36,0.100133,-0.0332531
37.4,0.100133,-0.0349198
37.44,0.0984658,-0.0382531
37.48,0.0984658,-0.0382531
37.52,0.0967992,-0.0382531
37.56,0.0967992,-0.0399198
37.6,0.0951325,-0.0399198
37.64,0.0934658,-0.0432531
37.68,0.0917992,-0.0432531
37.72,0.0901325,-0.0432531
37.76,0.0901325,-0.0432531
37.8,0.0884658,-0.0465864
37.84,0.0867992,-0.0465864
37.88,0.0851325,-0.0465864
37.92,0.0834658,-0.0482531
37.96,0.0801325,-0.0482531
38.0,0.0734658,-0.0482531
38.04,0.0701325,-0.0499198
38.08,0.0684658,-0.0499198
38.12,0.0684658,-0.0532531
