frametime,GoldStandardValence,GoldStandardArousal
6.4,0.019421,0.12941
6.44,0.019421,0.11274
6.48,0.019421,0.089406
6.52,0.019421,0.059406
6.56,0.019421,0.041072
6.6,0.019421,0.039406
6.64,0.019421,0.037739
6.68,0.017755,0.036072
6.72,0.014421,0.032739
6.76,0.011088,0.022739
6.8,0.0044213,0.019406
6.84,-0.0022454,0.022739
6.88,-0.0072454,0.022739
6.92,-0.008912,0.029406
6.96,-0.008912,0.037739
7.0,-0.008912,0.042739
7.04,-0.010579,0.047739
7.08,-0.010579,0.052739
7.12,-0.010579,0.057739
7.16,-0.010579,0.062739
7.2,-0.012245,0.066072
7.24,-0.017245,0.069406
7.28,-0.020579,0.071072
7.32,-0.020579,0.071072
7.36,-0.020579,0.071072
7.4,-0.018912,0.071072
7.44,-0.015579,0.071072
7.48,-0.017245,0.069406
7.52,-0.015579,0.071072
7.56,-0.015579,0.079406
7.6,-0.017245,0.091072
7.64,-0.015579,0.10107
7.68,-0.017245,0.10441
7.72,-0.018912,0.096072
7.76,-0.022245,0.089406
7.8,-0.020579,0.084406
7.84,-0.022245,0.079406
7.88,-0.025579,0.072739
7.92,-0.027245,0.064406
7.96,-0.025579,0.059406
8.0,-0.025579,0.056072
8.04,-0.023912,0.051072
8.08,-0.022245,0.047739
8.12,-0.018912,0.044406
8.16,-0.020579,0.037739
8.2,-0.022245,0.032739
8.24,-0.025579,0.026072
8.28,-0.025579,0.022739
8.32,-0.025579,0.019406
8.36,-0.025579,0.007739
8.4,-0.023912,0.002739
8.44,-0.023912,-0.00059437
8.48,-0.023912,-0.002261
8.52,-0.025579,-0.0055944
8.56,-0.025579,-0.0089277
8.6,-0.027245,-0.015594
8.64,-0.028912,-0.022261
8.68,-0.032245,-0.027261
8.72,-0.033912,-0.028928
8.76,-0.033912,-0.030594
8.8,-0.033912,-0.033928
8.84,-0.032245,-0.037261
8.88,-0.033912,-0.038928
8.92,-0.033912,-0.052261
8.96,-0.033912,-0.053928
9.0,-0.037245,-0.055594
9.04,-0.042245,-0.057261
9.08,-0.042245,-0.058928
9.12,-0.042245,-0.058928
9.16,-0.043912,-0.058928
9.2,-0.045579,-0.058928
9.24,-0.047245,-0.057261
9.28,-0.050579,-0.052261
9.32,-0.053912,-0.048928
9.36,-0.055579,-0.042261
9.4,-0.063912,-0.035594
9.44,-0.065579,-0.025594
9.48,-0.070579,-0.015594
9.52,-0.072245,0.0044056
9.56,-0.077245,0.007739
9.6,-0.080579,0.017739
9.64,-0.080579,0.017739
9.68,-0.080579,0.014406
9.72,-0.082245,0.012739
9.76,-0.087245,0.017739
9.8,-0.088912,0.017739
9.84,-0.088912,0.017739
9.88,-0.090579,0.019406
9.92,-0.090579,0.019406
9.96,-0.095579,0.016072
10.0,-0.0972454,0.017739
10.04,-0.098912,0.0144056
10.08,-0.098912,0.00940563
10.12,-0.103912,0.0010723
10.16,-0.105579,-0.00559437
10.2,-0.107245,-0.0139277
10.24,-0.107245,-0.0239277
10.28,-0.105579,-0.0339277
10.32,-0.105579,-0.042261
10.36,-0.105579,-0.0505944
10.4,-0.103912,-0.057261
10.44,-0.100579,-0.067261
10.48,-0.102245,-0.072261
10.52,-0.098912,-0.082261
10.56,-0.0955787,-0.0955944
10.6,-0.0955787,-0.103928
10.64,-0.0872454,-0.107261
10.68,-0.083912,-0.110594
10.72,-0.0822454,-0.112261
10.76,-0.078912,-0.117261
10.8,-0.078912,-0.123928
10.84,-0.078912,-0.128928
10.88,-0.078912,-0.133928
10.92,-0.0805787,-0.137261
10.96,-0.083912,-0.142261
11.0,-0.0855787,-0.147261
11.04,-0.0855787,-0.153928
11.08,-0.0855787,-0.162261
11.12,-0.0855787,-0.167261
11.16,-0.0855787,-0.172261
11.2,-0.0855787,-0.177261
11.24,-0.0855787,-0.187261
11.28,-0.0855787,-0.195594
11.32,-0.083912,-0.207261
11.36,-0.0855787,-0.218928
11.4,-0.0855787,-0.227261
11.44,-0.0855787,-0.232261
11.48,-0.0855787,-0.243928
11.52,-0.0855787,-0.247261
11.56,-0.083912,-0.248928
11.6,-0.083912,-0.250594
11.64,-0.083912,-0.248928
11.68,-0.0855787,-0.245594
11.72,-0.083912,-0.238928
11.76,-0.083912,-0.230594
11.8,-0.0855787,-0.218928
11.84,-0.0872454,-0.210594
11.88,-0.0872454,-0.207261
11.92,-0.0872454,-0.202261
11.96,-0.0872454,-0.198928
12.0,-0.0872454,-0.188928
12.04,-0.0872454,-0.185594
12.08,-0.0872454,-0.183928
12.12,-0.0872454,-0.185594
12.16,-0.088912,-0.182261
12.2,-0.093912,-0.178928
12.24,-0.0972454,-0.170594
12.28,-0.098912,-0.160594
12.32,-0.098912,-0.150594
12.36,-0.098912,-0.142261
12.4,-0.098912,-0.132261
12.44,-0.0972454,-0.127261
12.48,-0.0972454,-0.122261
12.52,-0.098912,-0.118928
12.56,-0.098912,-0.122261
12.6,-0.100579,-0.115594
12.64,-0.098912,-0.115594
12.68,-0.0972454,-0.115594
12.72,-0.093912,-0.115594
12.76,-0.0905787,-0.120594
12.8,-0.0872454,-0.123928
12.84,-0.0872454,-0.127261
12.88,-0.0872454,-0.137261
12.92,-0.0872454,-0.145594
12.96,-0.0872454,-0.150594
13.0,-0.0855787,-0.157261
13.04,-0.0855787,-0.163928
13.08,-0.0855787,-0.170594
13.12,-0.0822454,-0.177261
13.16,-0.0772454,-0.182261
13.2,-0.0722454,-0.188928
13.24,-0.068912,-0.193928
13.28,-0.068912,-0.205594
13.32,-0.0672454,-0.212261
13.36,-0.0672454,-0.217261
13.4,-0.0672454,-0.220594
13.44,-0.0655787,-0.227261
13.48,-0.0655787,-0.232261
13.52,-0.0655787,-0.237261
13.56,-0.063912,-0.240594
13.6,-0.0622454,-0.245594
13.64,-0.0605787,-0.250594
13.68,-0.0572454,-0.253928
13.72,-0.0555787,-0.257261
13.76,-0.0555787,-0.265594
13.8,-0.053912,-0.270594
13.84,-0.053912,-0.272261
13.88,-0.053912,-0.280594
13.92,-0.053912,-0.283928
13.96,-0.0522454,-0.287261
14.0,-0.053912,-0.288928
14.04,-0.0605787,-0.293928
14.08,-0.0655787,-0.295594
14.12,-0.063912,-0.297261
14.16,-0.063912,-0.300594
14.2,-0.063912,-0.302261
14.24,-0.0655787,-0.302261
14.28,-0.0655787,-0.302261
14.32,-0.063912,-0.300594
14.36,-0.063912,-0.297261
14.4,-0.063912,-0.295594
14.44,-0.0655787,-0.288928
14.48,-0.0705787,-0.287261
14.52,-0.0722454,-0.280594
14.56,-0.073912,-0.273928
14.6,-0.073912,-0.272261
14.64,-0.0722454,-0.270594
14.68,-0.0722454,-0.265594
14.72,-0.0722454,-0.257261
14.76,-0.073912,-0.252261
14.8,-0.073912,-0.245594
14.84,-0.0805787,-0.233928
14.88,-0.083912,-0.228928
14.92,-0.083912,-0.225594
14.96,-0.083912,-0.218928
15.0,-0.083912,-0.212261
15.04,-0.0822454,-0.207261
15.08,-0.0822454,-0.203928
15.12,-0.0805787,-0.197261
15.16,-0.0822454,-0.190594
15.2,-0.083912,-0.180594
15.24,-0.0855787,-0.170594
15.28,-0.0855787,-0.162261
15.32,-0.0855787,-0.155594
15.36,-0.0855787,-0.148928
15.4,-0.0855787,-0.140594
15.44,-0.0872454,-0.140594
15.48,-0.0872454,-0.138928
15.52,-0.0872454,-0.138928
15.56,-0.0872454,-0.138928
15.6,-0.0872454,-0.138928
15.64,-0.0922454,-0.140594
15.68,-0.0922454,-0.147261
15.72,-0.0922454,-0.150594
15.76,-0.0922454,-0.155594
15.8,-0.093912,-0.158928
15.84,-0.093912,-0.165594
15.88,-0.093912,-0.172261
15.92,-0.093912,-0.178928
15.96,-0.093912,-0.180594
16.0,-0.093912,-0.190594
16.04,-0.093912,-0.200594
16.08,-0.0922454,-0.208928
16.12,-0.0922454,-0.213928
16.16,-0.0905787,-0.228928
16.2,-0.0922454,-0.235594
16.24,-0.093912,-0.240594
16.28,-0.0955787,-0.247261
16.32,-0.0955787,-0.250594
16.36,-0.093912,-0.253928
16.4,-0.093912,-0.257261
16.44,-0.093912,-0.265594
16.48,-0.0922454,-0.267261
16.52,-0.093912,-0.270594
16.56,-0.093912,-0.280594
16.6,-0.0922454,-0.285594
16.64,-0.0905787,-0.287261
16.68,-0.088912,-0.292261
16.72,-0.083912,-0.293928
16.76,-0.078912,-0.293928
16.8,-0.0805787,-0.292261
16.84,-0.078912,-0.293928
16.88,-0.078912,-0.290594
16.92,-0.078912,-0.293928
16.96,-0.078912,-0.287261
17.0,-0.078912,-0.283928
17.04,-0.078912,-0.278928
17.08,-0.078912,-0.277261
17.12,-0.0772454,-0.275594
17.16,-0.0772454,-0.275594
17.2,-0.0755787,-0.275594
17.24,-0.0755787,-0.273928
17.28,-0.0755787,-0.272261
17.32,-0.0755787,-0.270594
17.36,-0.0755787,-0.268928
17.4,-0.0772454,-0.267261
17.44,-0.0755787,-0.265594
17.48,-0.0722454,-0.260594
17.52,-0.0705787,-0.252261
17.56,-0.068912,-0.243928
17.6,-0.0672454,-0.237261
17.64,-0.068912,-0.233928
17.68,-0.0705787,-0.230594
17.72,-0.0705787,-0.228928
17.76,-0.0705787,-0.227261
17.8,-0.0705787,-0.225594
17.84,-0.068912,-0.218928
17.88,-0.0655787,-0.217261
17.92,-0.0622454,-0.212261
17.96,-0.0572454,-0.205594
18.0,-0.053912,-0.192261
18.04,-0.0555787,-0.170594
18.08,-0.053912,-0.143928
18.12,-0.0522454,-0.122261
18.16,-0.048912,-0.103928
18.2,-0.048912,-0.0889277
18.24,-0.043912,-0.0805944
18.28,-0.0422454,-0.0739277
18.32,-0.0372454,-0.0655944
18.36,-0.0355787,-0.0589277
18.4,-0.033912,-0.0405944
18.44,-0.0322454,-0.027261
18.48,-0.028912,-0.0155944
18.52,-0.0272454,0.00940563
18.56,-0.0272454,0.027739
18.6,-0.0255787,0.0394056
18.64,-0.0255787,0.0444056
18.68,-0.0255787,0.047739
18.72,-0.0255787,0.0510723
18.76,-0.0255787,0.052739
18.8,-0.0255787,0.0510723
18.84,-0.0255787,0.0510723
18.88,-0.023912,0.0494056
18.92,-0.0222454,0.0494056
18.96,-0.0205787,0.0460723
19.0,-0.0205787,0.042739
19.04,-0.023912,0.0394056
19.08,-0.0255787,0.0344056
19.12,-0.0255787,0.0310723
19.16,-0.0272454,0.0210723
19.2,-0.028912,0.017739
19.24,-0.028912,0.00773897
19.28,-0.0305787,-0.0089277
19.32,-0.0305787,-0.0189277
19.36,-0.0305787,-0.0289277
19.4,-0.0322454,-0.037261
19.44,-0.0355787,-0.0439277
19.48,-0.0372454,-0.047261
19.52,-0.0405787,-0.0589277
19.56,-0.0405787,-0.072261
19.6,-0.0405787,-0.087261
19.64,-0.038912,-0.100594
19.68,-0.0405787,-0.125594
19.72,-0.0372454,-0.145594
19.76,-0.033912,-0.163928
19.8,-0.0322454,-0.180594
19.84,-0.0322454,-0.188928
19.88,-0.0355787,-0.197261
19.92,-0.0355787,-0.205594
19.96,-0.0372454,-0.217261
20.0,-0.0355787,-0.227261
20.04,-0.033912,-0.235594
20.08,-0.0322454,-0.240594
20.12,-0.0322454,-0.253928
20.16,-0.0322454,-0.258928
20.2,-0.033912,-0.263928
20.24,-0.0322454,-0.275594
20.28,-0.0305787,-0.282261
20.32,-0.028912,-0.288928
20.36,-0.0272454,-0.290594
20.4,-0.0255787,-0.300594
20.44,-0.0255787,-0.307261
20.48,-0.023912,-0.313928
20.52,-0.023912,-0.323928
20.56,-0.023912,-0.327261
20.6,-0.0222454,-0.328928
20.64,-0.0222454,-0.332261
20.68,-0.023912,-0.332261
20.72,-0.023912,-0.332261
20.76,-0.023912,-0.332261
20.8,-0.023912,-0.332261
20.84,-0.0222454,-0.328928
20.88,-0.0222454,-0.325594
20.92,-0.0222454,-0.323928
20.96,-0.0222454,-0.320594
21.0,-0.023912,-0.315594
21.04,-0.023912,-0.315594
21.08,-0.023912,-0.312261
21.12,-0.023912,-0.300594
21.16,-0.023912,-0.290594
21.2,-0.023912,-0.287261
21.24,-0.023912,-0.278928
21.28,-0.023912,-0.268928
21.32,-0.0222454,-0.265594
21.36,-0.0205787,-0.255594
21.4,-0.018912,-0.250594
21.44,-0.0155787,-0.235594
21.48,-0.0172454,-0.225594
21.52,-0.0172454,-0.188928
21.56,-0.0172454,-0.145594
21.6,-0.0172454,-0.107261
21.64,-0.0155787,-0.087261
21.68,-0.013912,-0.0689277
21.72,-0.013912,-0.0539277
21.76,-0.0122454,-0.0455944
21.8,-0.0105787,-0.0305944
21.84,-0.00724537,-0.0189277
21.88,-0.00724537,-0.00726103
21.92,-0.00891204,0.00273897
21.96,-0.0105787,0.012739
22.0,-0.0105787,0.0194056
22.04,-0.00891204,0.0244056
22.08,-0.00724537,0.032739
22.12,-0.0055787,0.0394056
22.16,-0.00391204,0.047739
22.2,-0.00391204,0.0510723
22.24,-0.00224537,0.057739
22.28,-0.00224537,0.062739
22.32,-0.00391204,0.062739
22.36,-0.00391204,0.062739
22.4,-0.00224537,0.062739
22.44,-0.00224537,0.062739
22.48,-0.000578704,0.062739
22.52,-0.00224537,0.062739
22.56,-0.000578704,0.062739
22.6,0.00275463,0.062739
22.64,0.00275463,0.062739
22.68,0.0044213,0.062739
22.72,0.00608796,0.062739
22.76,0.00608796,0.062739
22.8,0.00608796,0.062739
22.84,0.00608796,0.062739
22.88,0.00608796,0.0594056
22.92,0.00275463,0.0544056
22.96,0.00275463,0.0460723
23.0,0.00608796,0.037739
23.04,0.00775463,0.0310723
23.08,0.00608796,0.0260723
23.12,0.00608796,0.022739
23.16,0.00608796,0.017739
23.2,0.00608796,0.012739
23.24,0.00775463,0.00773897
23.28,0.011088,0.0010723
23.32,0.0127546,-0.00559437
23.36,0.0127546,-0.0155944
23.4,0.011088,-0.027261
23.44,0.0094213,-0.032261
23.48,0.011088,-0.042261
23.52,0.011088,-0.0489277
23.56,0.0127546,-0.0539277
23.6,0.0127546,-0.062261
23.64,0.0127546,-0.0739277
23.68,0.0127546,-0.087261
23.72,0.0127546,-0.097261
23.76,0.0094213,-0.108928
23.8,0.00775463,-0.120594
23.84,0.00608796,-0.133928
23.88,0.00608796,-0.152261
23.92,0.0044213,-0.172261
23.96,0.0044213,-0.188928
24.0,0.0044213,-0.200594
24.04,0.0044213,-0.207261
24.08,0.0044213,-0.213928
24.12,0.00275463,-0.213928
24.16,0.00108796,-0.213928
24.2,0.00108796,-0.213928
24.24,0.00108796,-0.210594
24.28,-0.00224537,-0.205594
24.32,-0.00391204,-0.197261
24.36,-0.00391204,-0.195594
24.4,-0.0055787,-0.195594
24.44,-0.00391204,-0.187261
24.48,-0.00391204,-0.178928
24.52,-0.00391204,-0.170594
24.56,-0.00391204,-0.163928
24.6,-0.0055787,-0.157261
24.64,-0.0055787,-0.150594
24.68,-0.00891204,-0.143928
24.72,-0.0122454,-0.138928
24.76,-0.013912,-0.132261
24.8,-0.013912,-0.127261
24.84,-0.013912,-0.123928
24.88,-0.013912,-0.118928
24.92,-0.013912,-0.112261
24.96,-0.013912,-0.112261
25.0,-0.013912,-0.108928
25.04,-0.013912,-0.102261
25.08,-0.0122454,-0.0955944
25.12,-0.0105787,-0.0905944
25.16,-0.0105787,-0.0855944
25.2,-0.0105787,-0.0805944
25.24,-0.0105787,-0.0805944
25.28,-0.00891204,-0.077261
25.32,-0.0105787,-0.072261
25.36,-0.0105787,-0.0655944
25.4,-0.0105787,-0.062261
25.44,-0.0105787,-0.0589277
25.48,-0.0105787,-0.057261
25.52,-0.0122454,-0.0539277
25.56,-0.0105787,-0.0505944
25.6,-0.0055787,-0.0505944
25.64,-0.0055787,-0.0539277
25.68,-0.0055787,-0.0639277
25.72,-0.0055787,-0.072261
25.76,-0.00391204,-0.077261
25.8,-0.00391204,-0.0789277
25.84,-0.00391204,-0.0855944
25.88,-0.00391204,-0.092261
25.92,-0.00391204,-0.0989277
25.96,-0.00224537,-0.0989277
26.0,0.0044213,-0.103928
26.04,0.0044213,-0.105594
26.08,0.00608796,-0.107261
26.12,0.00775463,-0.107261
26.16,0.0094213,-0.105594
26.2,0.011088,-0.105594
26.24,0.011088,-0.102261
26.28,0.011088,-0.0989277
26.32,0.011088,-0.0955944
26.36,0.011088,-0.0889277
26.4,0.011088,-0.0805944
26.44,0.0144213,-0.0739277
26.48,0.0177546,-0.072261
26.52,0.021088,-0.0655944
26.56,0.021088,-0.057261
26.6,0.0194213,-0.0505944
26.64,0.0194213,-0.042261
26.68,0.0194213,-0.0355944
26.72,0.0194213,-0.0289277
26.76,0.0194213,-0.0239277
26.8,0.021088,-0.022261
26.84,0.021088,-0.022261
26.88,0.0244213,-0.022261
26.92,0.0277546,-0.0239277
26.96,0.0294213,-0.0239277
27.0,0.0294213,-0.0255944
27.04,0.0294213,-0.0255944
27.08,0.0294213,-0.027261
27.12,0.0294213,-0.027261
27.16,0.0294213,-0.0255944
27.2,0.0294213,-0.0255944
27.24,0.0277546,-0.027261
27.28,0.0277546,-0.027261
27.32,0.0277546,-0.027261
27.36,0.026088,-0.0305944
27.4,0.0227546,-0.0339277
27.44,0.0194213,-0.0355944
27.48,0.016088,-0.0439277
27.52,0.016088,-0.062261
27.56,0.016088,-0.072261
27.6,0.016088,-0.0805944
27.64,0.016088,-0.0905944
27.68,0.016088,-0.0989277
27.72,0.0144213,-0.110594
27.76,0.011088,-0.117261
27.8,0.0044213,-0.122261
27.84,-0.000578704,-0.132261
27.88,-0.00224537,-0.142261
27.92,-0.00224537,-0.145594
27.96,-0.00224537,-0.150594
28.0,-0.0055787,-0.157261
28.04,-0.00724537,-0.168928
28.08,-0.00724537,-0.182261
28.12,-0.0105787,-0.202261
28.16,-0.0105787,-0.210594
28.2,-0.0105787,-0.217261
28.24,-0.013912,-0.222261
28.28,-0.013912,-0.225594
28.32,-0.013912,-0.230594
28.36,-0.0172454,-0.232261
28.4,-0.018912,-0.235594
28.44,-0.018912,-0.230594
28.48,-0.0205787,-0.218928
28.52,-0.0222454,-0.207261
28.56,-0.023912,-0.197261
28.6,-0.0272454,-0.190594
28.64,-0.028912,-0.183928
28.68,-0.0322454,-0.178928
28.72,-0.0322454,-0.170594
28.76,-0.0322454,-0.160594
28.8,-0.0322454,-0.148928
28.84,-0.033912,-0.137261
28.88,-0.033912,-0.123928
28.92,-0.033912,-0.113928
28.96,-0.033912,-0.0905944
29.0,-0.0372454,-0.082261
29.04,-0.0422454,-0.0755944
29.08,-0.043912,-0.067261
29.12,-0.0455787,-0.0605944
29.16,-0.0455787,-0.0505944
29.2,-0.0472454,-0.0405944
29.24,-0.0505787,-0.0305944
29.28,-0.0522454,-0.0255944
29.32,-0.0505787,-0.0205944
29.36,-0.048912,-0.012261
29.4,-0.048912,-0.00559437
29.44,-0.048912,0.00273897
29.48,-0.0455787,0.0110723
29.52,-0.043912,0.0244056
29.56,-0.0422454,0.032739
29.6,-0.043912,0.0410723
29.64,-0.043912,0.0510723
29.68,-0.043912,0.0610723
29.72,-0.043912,0.0760723
29.76,-0.0422454,0.092739
29.8,-0.0422454,0.097739
29.84,-0.0405787,0.106072
29.88,-0.0405787,0.114406
29.92,-0.0405787,0.116072
29.96,-0.0405787,0.116072
30.0,-0.0422454,0.116072
30.04,-0.0405787,0.119406
30.08,-0.0422454,0.119406
30.12,-0.0405787,0.119406
30.16,-0.038912,0.121072
30.2,-0.038912,0.124406
30.24,-0.0372454,0.126072
30.28,-0.033912,0.129406
30.32,-0.0355787,0.129406
30.36,-0.033912,0.131072
30.4,-0.0305787,0.134406
30.44,-0.028912,0.134406
30.48,-0.028912,0.134406
30.52,-0.0272454,0.134406
30.56,-0.0272454,0.131072
30.6,-0.0272454,0.122739
30.64,-0.0272454,0.117739
30.68,-0.0272454,0.111072
30.72,-0.0272454,0.107739
30.76,-0.0272454,0.106072
30.8,-0.028912,0.104406
30.84,-0.0272454,0.097739
30.88,-0.0255787,0.087739
30.92,-0.023912,0.0810723
30.96,-0.0222454,0.077739
31.0,-0.0222454,0.0710723
31.04,-0.0222454,0.0644056
31.08,-0.0205787,0.057739
31.12,-0.0205787,0.0560723
31.16,-0.0205787,0.0544056
31.2,-0.0205787,0.0544056
31.24,-0.0205787,0.0544056
31.28,-0.0205787,0.0544056
31.32,-0.018912,0.0560723
31.36,-0.018912,0.062739
31.4,-0.018912,0.067739
31.44,-0.0172454,0.0710723
31.48,-0.0172454,0.0810723
31.52,-0.0122454,0.0844056
31.56,-0.00724537,0.0860723
31.6,-0.00224537,0.0910723
31.64,-0.000578704,0.0960723
31.68,0.00108796,0.101072
31.72,-0.000578704,0.106072
31.76,-0.00224537,0.111072
31.8,-0.00391204,0.117739
31.84,-0.00391204,0.121072
31.88,-0.0055787,0.124406
31.92,-0.0055787,0.121072
31.96,-0.0055787,0.116072
32.0,-0.00391204,0.109406
32.04,-0.000578704,0.102739
32.08,0.00108796,0.097739
32.12,0.0044213,0.0944056
32.16,0.00608796,0.0910723
32.2,0.00608796,0.0894056
32.24,0.00608796,0.087739
32.28,0.00608796,0.0794056
32.32,0.00608796,0.0744056
32.36,0.00608796,0.067739
32.4,0.00775463,0.062739
32.44,0.0094213,0.057739
32.48,0.011088,0.047739
32.52,0.0127546,0.0394056
32.56,0.0144213,0.0360723
32.6,0.016088,0.027739
32.64,0.0144213,0.0144056
32.68,0.0127546,0.00273897
32.72,0.0094213,-0.00726103
32.76,0.00275463,-0.0289277
32.8,-0.00224537,-0.037261
32.84,-0.0055787,-0.0489277
32.88,-0.00724537,-0.0589277
32.92,-0.0105787,-0.067261
32.96,-0.013912,-0.0705944
33.0,-0.0172454,-0.0805944
33.04,-0.0172454,-0.0955944
33.08,-0.0122454,-0.108928
33.12,-0.0122454,-0.118928
33.16,-0.0155787,-0.135594
33.2,-0.013912,-0.153928
33.24,-0.013912,-0.163928
33.28,-0.0155787,-0.172261
33.32,-0.0155787,-0.180594
33.36,-0.0155787,-0.188928
33.4,-0.0172454,-0.202261
33.44,-0.0172454,-0.212261
33.48,-0.018912,-0.213928
33.52,-0.018912,-0.218928
33.56,-0.018912,-0.222261
33.6,-0.0155787,-0.227261
33.64,-0.0155787,-0.223928
33.68,-0.013912,-0.217261
33.72,-0.0105787,-0.203928
33.76,-0.0105787,-0.195594
33.8,-0.00891204,-0.187261
33.84,-0.00891204,-0.185594
33.88,-0.00891204,-0.185594
33.92,-0.00724537,-0.178928
33.96,-0.00724537,-0.167261
34.0,-0.00724537,-0.152261
34.04,-0.00724537,-0.138928
34.08,-0.00724537,-0.130594
34.12,-0.0055787,-0.128928
34.16,-0.0055787,-0.122261
34.2,-0.0055787,-0.113928
34.24,-0.0055787,-0.107261
34.28,-0.0055787,-0.100594
34.32,-0.00891204,-0.097261
34.36,-0.0105787,-0.0939277
34.4,-0.013912,-0.0889277
34.44,-0.013912,-0.082261
34.48,-0.013912,-0.0855944
34.52,-0.013912,-0.0905944
34.56,-0.013912,-0.100594
34.6,-0.013912,-0.115594
