frametime,GoldStandardValence,GoldStandardArousal
26.28,0.0784256,-0.280148
26.32,0.076759,-0.270148
26.36,0.076759,-0.261815
26.4,0.0784256,-0.253481
26.44,0.0800923,-0.246815
26.48,0.0800923,-0.240148
26.52,0.0800923,-0.238481
26.56,0.0800923,-0.233481
26.6,0.0800923,-0.228481
26.64,0.0800923,-0.225148
26.68,0.0800923,-0.218481
26.72,0.0800923,-0.203481
26.76,0.0800923,-0.171815
26.8,0.081759,-0.143481
26.84,0.081759,-0.123481
26.88,0.081759,-0.110148
26.92,0.081759,-0.100148
26.96,0.081759,-0.0951478
27.0,0.081759,-0.0918145
27.04,0.081759,-0.0868145
27.08,0.0800923,-0.0818145
27.12,0.076759,-0.0784812
27.16,0.076759,-0.0751478
27.2,0.076759,-0.0718145
27.24,0.0784256,-0.0684812
27.28,0.0784256,-0.0668145
27.32,0.0784256,-0.0668145
27.36,0.076759,-0.0651478
27.4,0.076759,-0.0651478
27.44,0.0750923,-0.0651478
27.48,0.0750923,-0.0618145
27.52,0.0734256,-0.0618145
27.56,0.0734256,-0.0618145
27.6,0.0734256,-0.0601478
27.64,0.071759,-0.0601478
27.68,0.0700923,-0.0601478
27.72,0.0700923,-0.0584812
27.76,0.0684256,-0.0518145
27.8,0.0684256,-0.0518145
27.84,0.0684256,-0.0518145
27.88,0.066759,-0.0518145
27.92,0.0650923,-0.0484812
27.96,0.0650923,-0.0468145
28.0,0.0650923,-0.0434812
28.04,0.0650923,-0.0401478
28.08,0.066759,-0.0384812
28.12,0.0684256,-0.0384812
28.16,0.066759,-0.0351478
28.2,0.0684256,-0.0334812
28.24,0.0700923,-0.0301478
28.28,0.071759,-0.0301478
28.32,0.0734256,-0.0301478
28.36,0.0750923,-0.0301478
28.4,0.0750923,-0.0301478
28.44,0.0750923,-0.0301478
28.48,0.076759,-0.0301478
28.52,0.076759,-0.0301478
28.56,0.076759,-0.0301478
28.6,0.076759,-0.0301478
28.64,0.076759,-0.0301478
28.68,0.0750923,-0.0301478
28.72,0.0750923,-0.0301478
28.76,0.0734256,-0.0318145
28.8,0.0734256,-0.0318145
28.84,0.0734256,-0.0318145
28.88,0.071759,-0.0318145
28.92,0.0684256,-0.0318145
28.96,0.0700923,-0.0301478
29.0,0.0684256,-0.0301478
29.04,0.0684256,-0.0318145
29.08,0.066759,-0.0318145
29.12,0.066759,-0.0318145
29.16,0.0650923,-0.0334812
29.2,0.0650923,-0.0351478
29.24,0.0634256,-0.0351478
29.28,0.061759,-0.0351478
29.32,0.061759,-0.0401478
29.36,0.0600923,-0.0401478
29.4,0.0584256,-0.0401478
29.44,0.0584256,-0.0401478
29.48,0.0550923,-0.0401478
29.52,0.051759,-0.0401478
29.56,0.046759,-0.0418145
29.6,0.041759,-0.0434812
29.64,0.0334256,-0.0451478
29.68,0.026759,-0.0501478
29.72,0.016759,-0.0551478
29.76,0.0134256,-0.0651478
29.8,0.011759,-0.0718145
29.84,0.0100923,-0.0768145
29.88,0.0100923,-0.0818145
29.92,0.00842563,-0.0868145
29.96,0.00842563,-0.0884812
30.0,0.00675896,-0.0934812
30.04,0.00675896,-0.0968145
30.08,0.00675896,-0.0984812
30.12,0.00675896,-0.101815
30.16,0.00342563,-0.103481
30.2,0.00175896,-0.108481
30.24,-0.00157437,-0.110148
30.28,-0.0115744,-0.111815
30.32,-0.0149077,-0.115148
30.36,-0.018241,-0.118481
30.4,-0.023241,-0.121815
30.44,-0.023241,-0.126815
30.48,-0.0249077,-0.131815
30.52,-0.0249077,-0.136815
30.56,-0.0265744,-0.138481
30.6,-0.028241,-0.145148
30.64,-0.028241,-0.146815
30.68,-0.0299077,-0.150148
30.72,-0.0299077,-0.153481
30.76,-0.0315744,-0.155148
30.8,-0.0315744,-0.158481
30.84,-0.033241,-0.160148
30.88,-0.033241,-0.163481
30.92,-0.033241,-0.166815
30.96,-0.033241,-0.170148
31.0,-0.033241,-0.171815
31.04,-0.033241,-0.171815
31.08,-0.0365744,-0.171815
31.12,-0.0399077,-0.176815
31.16,-0.0415744,-0.183481
31.2,-0.0415744,-0.191815
31.24,-0.0415744,-0.198481
31.28,-0.0415744,-0.200148
31.32,-0.0415744,-0.200148
31.36,-0.0415744,-0.200148
31.4,-0.043241,-0.203481
31.44,-0.043241,-0.203481
31.48,-0.043241,-0.203481
31.52,-0.043241,-0.206815
31.56,-0.043241,-0.210148
31.6,-0.043241,-0.210148
31.64,-0.043241,-0.211815
31.68,-0.043241,-0.211815
31.72,-0.043241,-0.211815
31.76,-0.043241,-0.211815
31.8,-0.043241,-0.211815
31.84,-0.043241,-0.211815
31.88,-0.043241,-0.211815
31.92,-0.043241,-0.211815
31.96,-0.043241,-0.210148
32.0,-0.043241,-0.210148
32.04,-0.043241,-0.210148
32.08,-0.043241,-0.210148
32.12,-0.043241,-0.210148
32.16,-0.043241,-0.210148
32.2,-0.043241,-0.211815
32.24,-0.043241,-0.211815
32.28,-0.0415744,-0.213481
32.32,-0.0399077,-0.215148
32.36,-0.0399077,-0.215148
32.4,-0.0399077,-0.215148
32.44,-0.0399077,-0.216815
32.48,-0.0399077,-0.218481
32.52,-0.0399077,-0.218481
32.56,-0.0399077,-0.218481
32.6,-0.0399077,-0.220148
32.64,-0.0399077,-0.221815
32.68,-0.0415744,-0.221815
32.72,-0.0415744,-0.221815
32.76,-0.043241,-0.223481
32.8,-0.043241,-0.225148
32.84,-0.043241,-0.226815
32.88,-0.043241,-0.226815
32.92,-0.043241,-0.226815
32.96,-0.043241,-0.226815
33.0,-0.043241,-0.226815
33.04,-0.043241,-0.228481
33.08,-0.043241,-0.228481
33.12,-0.0449077,-0.228481
33.16,-0.0449077,-0.228481
33.2,-0.0449077,-0.226815
33.24,-0.0449077,-0.225148
33.28,-0.0465744,-0.225148
33.32,-0.0465744,-0.225148
33.36,-0.0415744,-0.220148
33.4,-0.0399077,-0.205148
33.44,-0.038241,-0.165148
33.48,-0.033241,-0.136815
33.52,-0.0265744,-0.133481
33.56,-0.0199077,-0.130148
33.6,-0.0199077,-0.125148
33.64,-0.0199077,-0.115148
33.68,-0.018241,-0.106815
33.72,-0.0165744,-0.0884812
33.76,-0.0165744,-0.0734812
33.8,-0.018241,-0.0618145
33.84,-0.0165744,-0.0534812
33.88,-0.018241,-0.0518145
33.92,-0.0199077,-0.0518145
33.96,-0.0165744,-0.0501478
34.0,-0.018241,-0.0468145
34.04,-0.0199077,-0.0451478
34.08,-0.023241,-0.0434812
34.12,-0.0249077,-0.0384812
34.16,-0.0265744,-0.0351478
34.2,-0.0265744,-0.0318145
34.24,-0.0265744,-0.0301478
34.28,-0.028241,-0.0284812
34.32,-0.028241,-0.0268145
34.36,-0.0299077,-0.0251478
34.4,-0.028241,-0.0234812
34.44,-0.023241,-0.0218145
34.48,-0.023241,-0.0234812
34.52,-0.0215744,-0.0218145
34.56,-0.0215744,-0.0218145
34.6,-0.0215744,-0.0218145
34.64,-0.0215744,-0.0201478
34.68,-0.023241,-0.0184812
34.72,-0.0215744,-0.0184812
34.76,-0.023241,-0.0168145
34.8,-0.0249077,-0.0134812
34.84,-0.0265744,-0.0134812
34.88,-0.0265744,-0.0151478
34.92,-0.0299077,-0.0168145
34.96,-0.033241,-0.0184812
35.0,-0.033241,-0.0184812
35.04,-0.033241,-0.0184812
35.08,-0.033241,-0.0184812
35.12,-0.033241,-0.0184812
35.16,-0.033241,-0.0184812
35.2,-0.0349077,-0.0201478
35.24,-0.0365744,-0.0201478
35.28,-0.0365744,-0.0234812
35.32,-0.038241,-0.0251478
35.36,-0.038241,-0.0251478
35.4,-0.038241,-0.0301478
35.44,-0.038241,-0.0334812
35.48,-0.0399077,-0.0368145
35.52,-0.0399077,-0.0384812
35.56,-0.0415744,-0.0401478
35.6,-0.0415744,-0.0418145
35.64,-0.0415744,-0.0418145
35.68,-0.0415744,-0.0418145
35.72,-0.0415744,-0.0418145
35.76,-0.0415744,-0.0368145
35.8,-0.0415744,-0.0368145
35.84,-0.0415744,-0.0351478
35.88,-0.0415744,-0.0301478
35.92,-0.0415744,-0.0284812
35.96,-0.043241,-0.0251478
36.0,-0.0415744,-0.0234812
36.04,-0.0415744,-0.0184812
36.08,-0.043241,-0.0168145
36.12,-0.0449077,-0.0168145
36.16,-0.0449077,-0.0168145
36.2,-0.0449077,-0.0168145
36.24,-0.043241,-0.0151478
36.28,-0.0449077,-0.0151478
36.32,-0.0449077,-0.0151478
36.36,-0.0399077,-0.0151478
