frametime,GoldStandardValence,GoldStandardArousal
8.76,0.15764,0.11386
8.8,0.15764,0.11719
8.84,0.15764,0.11886
8.88,0.15597,0.12053
8.92,0.1543,0.12219
8.96,0.1543,0.12386
9.0,0.15097,0.12719
9.04,0.1493,0.12886
9.08,0.1493,0.13219
9.12,0.14764,0.13719
9.16,0.1443,0.14053
9.2,0.14264,0.14219
9.24,0.13764,0.14553
9.28,0.13597,0.14553
9.32,0.13264,0.14719
9.36,0.13097,0.14886
9.4,0.1293,0.15053
9.44,0.12764,0.15386
9.48,0.1293,0.16053
9.52,0.12764,0.16386
9.56,0.12764,0.16386
9.6,0.12764,0.16386
9.64,0.12597,0.16719
9.68,0.1243,0.16886
9.72,0.12264,0.16886
9.76,0.12264,0.17053
9.8,0.12097,0.17553
9.84,0.11764,0.17719
9.88,0.11264,0.17719
9.92,0.11097,0.17719
9.96,0.1093,0.17719
10.0,0.109303,0.177195
10.04,0.109303,0.178861
10.08,0.109303,0.182195
10.12,0.11097,0.183861
10.16,0.11097,0.185528
10.2,0.114303,0.185528
10.24,0.117637,0.185528
10.28,0.122637,0.187195
10.32,0.12597,0.187195
10.36,0.124303,0.187195
10.4,0.119303,0.187195
10.44,0.11597,0.187195
10.48,0.114303,0.187195
10.52,0.109303,0.188861
10.56,0.107637,0.187195
10.6,0.107637,0.183861
10.64,0.107637,0.183861
10.68,0.109303,0.185528
10.72,0.109303,0.187195
10.76,0.109303,0.188861
10.8,0.112637,0.187195
10.84,0.117637,0.187195
10.88,0.12097,0.187195
10.92,0.122637,0.188861
10.96,0.12597,0.197195
11.0,0.13097,0.198861
11.04,0.134303,0.202195
11.08,0.134303,0.203861
11.12,0.134303,0.208861
11.16,0.134303,0.210528
11.2,0.13597,0.212195
11.24,0.13597,0.210528
11.28,0.13597,0.210528
11.32,0.13597,0.212195
11.36,0.134303,0.213861
11.4,0.134303,0.213861
11.44,0.13597,0.213861
11.48,0.139303,0.213861
11.52,0.14097,0.215528
11.56,0.144303,0.217195
11.6,0.14597,0.217195
11.64,0.147637,0.217195
11.68,0.149303,0.215528
11.72,0.149303,0.215528
11.76,0.149303,0.213861
11.8,0.149303,0.210528
11.84,0.149303,0.207195
11.88,0.15097,0.207195
11.92,0.15097,0.205528
11.96,0.152637,0.203861
12.0,0.152637,0.203861
12.04,0.154303,0.203861
12.08,0.154303,0.203861
12.12,0.154303,0.205528
12.16,0.154303,0.205528
12.2,0.154303,0.207195
12.24,0.15597,0.207195
12.28,0.15597,0.210528
12.32,0.15597,0.210528
12.36,0.15597,0.212195
12.4,0.157637,0.212195
12.44,0.157637,0.212195
12.48,0.157637,0.212195
12.52,0.157637,0.212195
12.56,0.157637,0.210528
12.6,0.157637,0.210528
12.64,0.15597,0.212195
12.68,0.157637,0.210528
12.72,0.157637,0.210528
12.76,0.157637,0.208861
12.8,0.157637,0.210528
12.84,0.159303,0.208861
12.88,0.159303,0.210528
12.92,0.16097,0.212195
12.96,0.16097,0.217195
13.0,0.16097,0.218861
13.04,0.16097,0.222195
13.08,0.162637,0.222195
13.12,0.164303,0.222195
13.16,0.16597,0.223861
13.2,0.167637,0.225528
13.24,0.167637,0.223861
13.28,0.169303,0.223861
13.32,0.169303,0.223861
13.36,0.17097,0.223861
13.4,0.17597,0.222195
13.44,0.179303,0.223861
13.48,0.179303,0.225528
13.52,0.182637,0.225528
13.56,0.187637,0.227195
13.6,0.19097,0.227195
13.64,0.194303,0.228861
13.68,0.199303,0.230528
13.72,0.199303,0.232195
13.76,0.202637,0.233861
13.8,0.204303,0.233861
13.84,0.207637,0.232195
13.88,0.21097,0.233861
13.92,0.21597,0.232195
13.96,0.21597,0.233861
14.0,0.214303,0.235528
14.04,0.214303,0.235528
14.08,0.214303,0.235528
14.12,0.214303,0.237195
14.16,0.214303,0.235528
14.2,0.214303,0.235528
14.24,0.214303,0.237195
14.28,0.214303,0.237195
14.32,0.21597,0.237195
14.36,0.21597,0.235528
14.4,0.21597,0.235528
14.44,0.21597,0.235528
14.48,0.219303,0.240528
14.52,0.219303,0.240528
14.56,0.22097,0.238861
14.6,0.22097,0.238861
14.64,0.222637,0.238861
14.68,0.224303,0.238861
14.72,0.224303,0.237195
14.76,0.22597,0.235528
14.8,0.227637,0.233861
14.84,0.22597,0.233861
14.88,0.22597,0.232195
14.92,0.227637,0.230528
14.96,0.227637,0.230528
15.0,0.227637,0.228861
15.04,0.227637,0.228861
15.08,0.227637,0.228861
15.12,0.22597,0.227195
15.16,0.22597,0.228861
15.2,0.22097,0.227195
15.24,0.21597,0.225528
15.28,0.214303,0.227195
15.32,0.212637,0.227195
15.36,0.21097,0.223861
15.4,0.209303,0.223861
15.44,0.20597,0.223861
15.48,0.202637,0.223861
15.52,0.20097,0.223861
15.56,0.20097,0.223861
15.6,0.197637,0.225528
15.64,0.194303,0.225528
15.68,0.194303,0.225528
15.72,0.194303,0.223861
15.76,0.194303,0.225528
15.8,0.192637,0.225528
15.84,0.192637,0.222195
15.88,0.19097,0.222195
15.92,0.19097,0.222195
15.96,0.189303,0.222195
16.0,0.18597,0.222195
16.04,0.18597,0.222195
16.08,0.18597,0.222195
16.12,0.18597,0.223861
16.16,0.18597,0.223861
16.2,0.18597,0.225528
16.24,0.187637,0.225528
16.28,0.187637,0.225528
16.32,0.187637,0.227195
16.36,0.187637,0.225528
16.4,0.187637,0.227195
16.44,0.189303,0.227195
16.48,0.189303,0.227195
16.52,0.189303,0.225528
16.56,0.19097,0.225528
16.6,0.192637,0.223861
16.64,0.192637,0.223861
16.68,0.192637,0.220528
16.72,0.194303,0.218861
16.76,0.194303,0.215528
16.8,0.197637,0.213861
16.84,0.202637,0.213861
16.88,0.20597,0.213861
16.92,0.20597,0.208861
16.96,0.20597,0.205528
17.0,0.20597,0.205528
17.04,0.20597,0.205528
17.08,0.20597,0.202195
17.12,0.204303,0.198861
17.16,0.204303,0.197195
17.2,0.20597,0.193861
17.24,0.20597,0.190528
17.28,0.20597,0.188861
17.32,0.20597,0.183861
17.36,0.20597,0.182195
17.4,0.207637,0.175528
17.44,0.207637,0.175528
17.48,0.20597,0.172195
17.52,0.204303,0.165528
17.56,0.20597,0.165528
17.6,0.20597,0.162195
17.64,0.204303,0.160528
17.68,0.204303,0.160528
17.72,0.204303,0.157195
17.76,0.204303,0.155528
17.8,0.202637,0.150528
17.84,0.20097,0.147195
17.88,0.20097,0.143861
17.92,0.202637,0.143861
17.96,0.204303,0.142195
18.0,0.204303,0.142195
18.04,0.204303,0.142195
18.08,0.207637,0.140528
18.12,0.202637,0.140528
18.16,0.202637,0.140528
18.2,0.204303,0.140528
18.24,0.204303,0.140528
18.28,0.202637,0.138861
18.32,0.202637,0.135528
18.36,0.202637,0.135528
18.4,0.202637,0.132195
18.44,0.204303,0.130528
18.48,0.204303,0.130528
18.52,0.204303,0.130528
18.56,0.204303,0.130528
18.6,0.202637,0.130528
18.64,0.202637,0.130528
18.68,0.204303,0.130528
18.72,0.202637,0.130528
18.76,0.20097,0.133861
18.8,0.199303,0.135528
18.84,0.199303,0.135528
18.88,0.194303,0.137195
18.92,0.187637,0.137195
18.96,0.182637,0.138861
19.0,0.179303,0.140528
19.04,0.172637,0.143861
19.08,0.167637,0.145528
19.12,0.16597,0.148861
19.16,0.16597,0.150528
19.2,0.16597,0.150528
19.24,0.16597,0.152195
19.28,0.164303,0.153861
19.32,0.164303,0.158861
19.36,0.162637,0.160528
19.4,0.16097,0.162195
19.44,0.159303,0.160528
19.48,0.157637,0.162195
19.52,0.159303,0.162195
19.56,0.162637,0.163861
19.6,0.164303,0.163861
19.64,0.167637,0.165528
19.68,0.169303,0.168861
19.72,0.172637,0.170528
19.76,0.172637,0.172195
19.8,0.174303,0.175528
19.84,0.174303,0.175528
19.88,0.177637,0.175528
19.92,0.177637,0.178861
19.96,0.17597,0.180528
20.0,0.17597,0.180528
20.04,0.17597,0.183861
20.08,0.174303,0.185528
20.12,0.17597,0.188861
20.16,0.17597,0.187195
20.2,0.177637,0.190528
20.24,0.179303,0.192195
20.28,0.179303,0.193861
20.32,0.179303,0.192195
20.36,0.18097,0.190528
20.4,0.179303,0.190528
20.44,0.18097,0.192195
20.48,0.179303,0.193861
20.52,0.179303,0.193861
20.56,0.179303,0.193861
20.6,0.177637,0.192195
20.64,0.179303,0.193861
20.68,0.17597,0.195528
20.72,0.174303,0.195528
20.76,0.174303,0.195528
20.8,0.174303,0.197195
20.84,0.172637,0.197195
20.88,0.17097,0.197195
20.92,0.169303,0.197195
20.96,0.169303,0.197195
21.0,0.169303,0.197195
21.04,0.169303,0.197195
21.08,0.167637,0.197195
21.12,0.167637,0.198861
21.16,0.164303,0.198861
21.2,0.164303,0.198861
21.24,0.162637,0.198861
21.28,0.16097,0.198861
21.32,0.16097,0.198861
21.36,0.159303,0.198861
21.4,0.159303,0.200528
21.44,0.159303,0.198861
21.48,0.15597,0.197195
21.52,0.152637,0.193861
21.56,0.152637,0.192195
21.6,0.15097,0.192195
21.64,0.15097,0.190528
21.68,0.15097,0.190528
21.72,0.15097,0.188861
21.76,0.15097,0.188861
21.8,0.152637,0.185528
21.84,0.152637,0.183861
21.88,0.154303,0.180528
21.92,0.154303,0.178861
21.96,0.154303,0.177195
22.0,0.154303,0.175528
22.04,0.154303,0.173861
22.08,0.154303,0.172195
22.12,0.154303,0.170528
22.16,0.154303,0.170528
22.2,0.154303,0.172195
22.24,0.154303,0.170528
22.28,0.154303,0.168861
22.32,0.154303,0.167195
22.36,0.154303,0.167195
22.4,0.154303,0.165528
22.44,0.15597,0.163861
22.48,0.15597,0.160528
22.52,0.15597,0.160528
22.56,0.157637,0.160528
22.6,0.157637,0.160528
22.64,0.157637,0.160528
22.68,0.15597,0.160528
22.72,0.15597,0.160528
22.76,0.15597,0.160528
22.8,0.15597,0.160528
22.84,0.157637,0.160528
22.88,0.159303,0.160528
22.92,0.159303,0.158861
22.96,0.157637,0.158861
23.0,0.157637,0.157195
23.04,0.159303,0.155528
23.08,0.159303,0.155528
23.12,0.159303,0.155528
23.16,0.159303,0.155528
23.2,0.159303,0.155528
23.24,0.16097,0.155528
23.28,0.16097,0.157195
23.32,0.16097,0.157195
23.36,0.162637,0.157195
23.4,0.162637,0.157195
23.44,0.162637,0.155528
23.48,0.162637,0.153861
23.52,0.162637,0.153861
23.56,0.162637,0.153861
23.6,0.16097,0.153861
23.64,0.159303,0.153861
23.68,0.157637,0.153861
23.72,0.157637,0.153861
23.76,0.15597,0.155528
23.8,0.15597,0.157195
23.84,0.154303,0.157195
23.88,0.154303,0.157195
23.92,0.154303,0.157195
23.96,0.154303,0.157195
24.0,0.154303,0.157195
24.04,0.154303,0.158861
24.08,0.154303,0.160528
24.12,0.154303,0.160528
24.16,0.154303,0.160528
24.2,0.154303,0.162195
24.24,0.154303,0.163861
24.28,0.152637,0.167195
24.32,0.152637,0.170528
24.36,0.15097,0.173861
24.4,0.15097,0.175528
24.44,0.15097,0.178861
24.48,0.15097,0.180528
24.52,0.149303,0.180528
24.56,0.149303,0.180528
24.6,0.147637,0.180528
24.64,0.147637,0.178861
24.68,0.144303,0.178861
24.72,0.144303,0.177195
24.76,0.144303,0.177195
24.8,0.142637,0.175528
24.84,0.14097,0.175528
24.88,0.139303,0.175528
24.92,0.137637,0.175528
24.96,0.13597,0.173861
25.0,0.134303,0.173861
25.04,0.134303,0.172195
25.08,0.13597,0.173861
25.12,0.13597,0.172195
25.16,0.137637,0.173861
25.2,0.137637,0.172195
25.24,0.13597,0.173861
25.28,0.13597,0.173861
25.32,0.134303,0.173861
25.36,0.132637,0.172195
25.4,0.13097,0.170528
25.44,0.127637,0.170528
25.48,0.124303,0.170528
25.52,0.12097,0.170528
25.56,0.119303,0.170528
25.6,0.117637,0.168861
25.64,0.117637,0.167195
25.68,0.117637,0.167195
25.72,0.119303,0.167195
25.76,0.119303,0.167195
25.8,0.119303,0.165528
25.84,0.12097,0.165528
25.88,0.12097,0.165528
25.92,0.122637,0.167195
25.96,0.122637,0.163861
26.0,0.122637,0.163861
26.04,0.12597,0.165528
26.08,0.124303,0.163861
26.12,0.127637,0.165528
26.16,0.127637,0.167195
26.2,0.129303,0.170528
26.24,0.13097,0.173861
26.28,0.13097,0.173861
26.32,0.13097,0.175528
26.36,0.13097,0.172195
26.4,0.13097,0.172195
26.44,0.13097,0.175528
26.48,0.13097,0.173861
26.52,0.13097,0.173861
26.56,0.13097,0.175528
26.6,0.13097,0.175528
26.64,0.13097,0.175528
26.68,0.13097,0.175528
26.72,0.13097,0.175528
26.76,0.13097,0.175528
26.8,0.13097,0.175528
26.84,0.13097,0.175528
26.88,0.13097,0.173861
26.92,0.13097,0.173861
26.96,0.132637,0.173861
27.0,0.134303,0.173861
27.04,0.137637,0.173861
27.08,0.139303,0.173861
27.12,0.142637,0.173861
27.16,0.147637,0.173861
27.2,0.149303,0.173861
27.24,0.152637,0.173861
27.28,0.15597,0.175528
27.32,0.157637,0.175528
27.36,0.159303,0.175528
27.4,0.16097,0.173861
27.44,0.16097,0.173861
27.48,0.162637,0.173861
27.52,0.162637,0.173861
27.56,0.162637,0.173861
27.6,0.162637,0.173861
27.64,0.16097,0.173861
27.68,0.16097,0.172195
27.72,0.159303,0.170528
27.76,0.157637,0.168861
27.8,0.157637,0.168861
27.84,0.157637,0.168861
27.88,0.15597,0.167195
27.92,0.154303,0.165528
27.96,0.154303,0.162195
28.0,0.154303,0.162195
28.04,0.152637,0.158861
28.08,0.152637,0.157195
28.12,0.152637,0.157195
28.16,0.15097,0.155528
28.2,0.149303,0.155528
28.24,0.147637,0.155528
28.28,0.14597,0.155528
28.32,0.14597,0.153861
28.36,0.142637,0.152195
28.4,0.142637,0.150528
28.44,0.14097,0.150528
28.48,0.142637,0.147195
28.52,0.14097,0.147195
28.56,0.14097,0.145528
28.6,0.139303,0.142195
28.64,0.139303,0.142195
28.68,0.139303,0.140528
28.72,0.137637,0.138861
28.76,0.134303,0.138861
28.8,0.134303,0.137195
28.84,0.132637,0.133861
28.88,0.132637,0.133861
28.92,0.132637,0.132195
28.96,0.13097,0.132195
29.0,0.13097,0.128861
29.04,0.132637,0.128861
29.08,0.13097,0.125528
29.12,0.132637,0.125528
29.16,0.132637,0.123861
29.2,0.132637,0.122195
29.24,0.134303,0.120528
29.28,0.13597,0.122195
29.32,0.13597,0.120528
29.36,0.137637,0.117195
29.4,0.13597,0.117195
29.44,0.13597,0.115528
29.48,0.13597,0.117195
29.52,0.13597,0.118861
29.56,0.13597,0.117195
29.6,0.13597,0.117195
29.64,0.13597,0.117195
29.68,0.13597,0.115528
29.72,0.137637,0.113861
29.76,0.137637,0.113861
29.8,0.137637,0.112195
29.84,0.137637,0.112195
29.88,0.137637,0.112195
29.92,0.137637,0.112195
29.96,0.137637,0.112195
30.0,0.137637,0.112195
30.04,0.137637,0.112195
30.08,0.137637,0.112195
30.12,0.137637,0.112195
30.16,0.137637,0.112195
30.2,0.137637,0.108861
30.24,0.137637,0.107195
30.28,0.137637,0.107195
30.32,0.137637,0.107195
30.36,0.137637,0.107195
30.4,0.137637,0.107195
30.44,0.137637,0.107195
30.48,0.137637,0.107195
30.52,0.137637,0.107195
30.56,0.137637,0.107195
30.6,0.137637,0.112195
30.64,0.137637,0.115528
30.68,0.137637,0.115528
30.72,0.137637,0.115528
30.76,0.137637,0.117195
30.8,0.137637,0.120528
30.84,0.137637,0.120528
30.88,0.137637,0.123861
30.92,0.13597,0.123861
30.96,0.13597,0.123861
31.0,0.13597,0.123861
31.04,0.13597,0.127195
31.08,0.134303,0.127195
31.12,0.134303,0.127195
31.16,0.134303,0.127195
31.2,0.134303,0.127195
31.24,0.132637,0.123861
31.28,0.13097,0.122195
31.32,0.13097,0.122195
31.36,0.13097,0.122195
31.4,0.13097,0.122195
31.44,0.13097,0.122195
31.48,0.13097,0.122195
31.52,0.13097,0.122195
31.56,0.13097,0.120528
31.6,0.13097,0.120528
31.64,0.13097,0.120528
31.68,0.13097,0.120528
31.72,0.13097,0.118861
31.76,0.132637,0.118861
31.8,0.132637,0.117195
31.84,0.13097,0.117195
31.88,0.13097,0.115528
31.92,0.129303,0.113861
31.96,0.129303,0.113861
32.0,0.129303,0.112195
32.04,0.129303,0.110528
32.08,0.129303,0.110528
32.12,0.129303,0.110528
32.16,0.129303,0.110528
32.2,0.129303,0.108861
32.24,0.129303,0.107195
32.28,0.129303,0.108861
32.32,0.129303,0.108861
32.36,0.127637,0.105528
32.4,0.124303,0.105528
32.44,0.117637,0.105528
32.48,0.117637,0.103861
32.52,0.117637,0.103861
32.56,0.11097,0.107195
32.6,0.109303,0.105528
32.64,0.10597,0.103861
32.68,0.104303,0.107195
32.72,0.0993034,0.110528
32.76,0.09597,0.108861
32.8,0.09097,0.112195
32.84,0.0893034,0.112195
32.88,0.0876367,0.115528
32.92,0.08597,0.118861
32.96,0.0826367,0.120528
33.0,0.08097,0.122195
33.04,0.08097,0.123861
33.08,0.0826367,0.128861
33.12,0.0826367,0.127195
33.16,0.08097,0.128861
33.2,0.0793034,0.127195
33.24,0.0776367,0.127195
33.28,0.0776367,0.127195
33.32,0.0743034,0.130528
33.36,0.07097,0.128861
33.4,0.06597,0.125528
33.44,0.0626367,0.127195
33.48,0.06097,0.125528
33.52,0.0593034,0.125528
33.56,0.0593034,0.123861
33.6,0.0576367,0.125528
33.64,0.05597,0.125528
33.68,0.0543034,0.123861
33.72,0.0526367,0.123861
33.76,0.05097,0.123861
33.8,0.0526367,0.122195
33.84,0.0526367,0.118861
33.88,0.0526367,0.117195
33.92,0.05097,0.117195
33.96,0.05097,0.118861
34.0,0.05097,0.118861
34.04,0.05097,0.118861
34.08,0.05097,0.117195
34.12,0.0526367,0.115528
34.16,0.05097,0.117195
34.2,0.04597,0.117195
34.24,0.0476367,0.117195
34.28,0.0476367,0.117195
34.32,0.0476367,0.117195
34.36,0.0476367,0.117195
34.4,0.0476367,0.117195
34.44,0.0493034,0.117195
34.48,0.0476367,0.118861
34.52,0.04597,0.118861
34.56,0.04597,0.118861
34.6,0.04597,0.118861
34.64,0.04597,0.118861
34.68,0.04597,0.118861
34.72,0.04597,0.118861
34.76,0.04597,0.118861
34.8,0.04597,0.117195
34.84,0.04597,0.118861
34.88,0.04597,0.118861
34.92,0.0476367,0.117195
34.96,0.0476367,0.112195
35.0,0.0493034,0.110528
35.04,0.0493034,0.107195
35.08,0.0493034,0.105528
35.12,0.0476367,0.102195
35.16,0.0493034,0.100528
35.2,0.0493034,0.0988614
35.24,0.0476367,0.0971948
35.28,0.0476367,0.0921948
35.32,0.04597,0.0871948
35.36,0.04597,0.0855281
35.4,0.04597,0.0855281
35.44,0.04597,0.0838614
35.48,0.04597,0.0838614
35.52,0.04597,0.0821948
35.56,0.04597,0.0805281
35.6,0.04597,0.0805281
35.64,0.0476367,0.0821948
35.68,0.0476367,0.0805281
35.72,0.0376367,0.0805281
35.76,0.0276367,0.0805281
35.8,0.0276367,0.0771948
35.84,0.02597,0.0738614
35.88,0.02597,0.0738614
35.92,0.02597,0.0721948
35.96,0.02597,0.0705281
36.0,0.02597,0.0705281
36.04,0.0293034,0.0705281
36.08,0.03097,0.0705281
36.12,0.03597,0.0705281
36.16,0.03597,0.0721948
36.2,0.0426367,0.0721948
36.24,0.04597,0.0721948
36.28,0.0476367,0.0755281
36.32,0.0476367,0.0788614
36.36,0.0476367,0.0838614
36.4,0.0476367,0.0838614
36.44,0.0476367,0.0855281
36.48,0.0493034,0.0855281
36.52,0.05097,0.0838614
36.56,0.0526367,0.0821948
36.6,0.0526367,0.0821948
36.64,0.0526367,0.0805281
36.68,0.0526367,0.0771948
36.72,0.0526367,0.0755281
36.76,0.0526367,0.0755281
36.8,0.0543034,0.0721948
36.84,0.0543034,0.0705281
36.88,0.0543034,0.0688614
36.92,0.05597,0.0671948
36.96,0.0576367,0.0638614
37.0,0.0576367,0.0621948
37.04,0.0576367,0.0605281
37.08,0.0576367,0.0588614
37.12,0.0576367,0.0588614
37.16,0.05597,0.0588614
37.2,0.05597,0.0605281
37.24,0.0576367,0.0605281
37.28,0.0593034,0.0621948
37.32,0.06097,0.0621948
37.36,0.06097,0.0621948
37.4,0.0626367,0.0638614
37.44,0.0626367,0.0655281
37.48,0.0643034,0.0688614
37.52,0.0643034,0.0721948
37.56,0.0643034,0.0755281
37.6,0.0643034,0.0788614
37.64,0.06597,0.0838614
37.68,0.06597,0.0838614
37.72,0.0676367,0.0855281
37.76,0.06597,0.0855281
37.8,0.06597,0.0888614
37.84,0.06597,0.0905281
37.88,0.06597,0.0888614
37.92,0.0643034,0.0871948
37.96,0.0643034,0.0871948
38.0,0.06597,0.0855281
38.04,0.06597,0.0821948
38.08,0.06597,0.0788614
38.12,0.06597,0.0671948
38.16,0.0643034,0.0605281
38.2,0.0626367,0.0571948
38.24,0.0626367,0.0538614
38.28,0.0626367,0.0521948
38.32,0.0626367,0.0488614
38.36,0.0626367,0.0471948
38.4,0.0626367,0.0438614
38.44,0.06097,0.0438614
38.48,0.0593034,0.0405281
38.52,0.0593034,0.0388614
38.56,0.0576367,0.0371948
38.6,0.0543034,0.0355281
38.64,0.0526367,0.0338614
38.68,0.0493034,0.0288614
38.72,0.05097,0.0221948
38.76,0.0493034,0.0155281
38.8,0.0493034,0.0138614
38.84,0.0493034,0.00886142
38.88,0.0476367,0.00719475
38.92,0.04597,0.00719475
38.96,0.0476367,0.00552808
39.0,0.0493034,0.00219475
39.04,0.0493034,-0.00113858
39.08,0.0476367,-0.00280525
