frametime,GoldStandardValence,GoldStandardArousal
10.0,0.0593389,-0.0599022
10.04,0.0576722,-0.0615689
10.08,0.0576722,-0.0615689
10.12,0.0576722,-0.0632355
10.16,0.0576722,-0.0649022
10.2,0.0576722,-0.0649022
10.24,0.0576722,-0.0649022
10.28,0.0576722,-0.0649022
10.32,0.0560056,-0.0649022
10.36,0.0543389,-0.0649022
10.4,0.0510056,-0.0615689
10.44,0.0510056,-0.0582355
10.48,0.0510056,-0.0549022
10.52,0.0510056,-0.0515689
10.56,0.0493389,-0.0449022
10.6,0.0476722,-0.0415689
10.64,0.0476722,-0.0382355
10.68,0.0460056,-0.0365689
10.72,0.0460056,-0.0349022
10.76,0.0460056,-0.0332355
10.8,0.0443389,-0.0315689
10.84,0.0443389,-0.0315689
10.88,0.0426722,-0.0315689
10.92,0.0410056,-0.0282355
10.96,0.0376722,-0.0265689
11.0,0.0326722,-0.0265689
11.04,0.0326722,-0.0249022
11.08,0.0276722,-0.0232355
11.12,0.0260056,-0.0165689
11.16,0.0260056,-0.0132355
11.2,0.0243389,-0.00823552
11.24,0.0243389,-0.00156885
11.28,0.0226722,0.00176448
11.32,0.0226722,0.00343115
11.36,0.0226722,0.00843115
11.4,0.0193389,0.00843115
11.44,0.0193389,0.00843115
11.48,0.0193389,0.00676448
11.52,0.0176722,0.00676448
11.56,0.0176722,0.0100978
11.6,0.0193389,0.0100978
11.64,0.0193389,0.0100978
11.68,0.0193389,0.0100978
11.72,0.0193389,0.0100978
11.76,0.0193389,0.0100978
11.8,0.0193389,0.0100978
11.84,0.0160056,0.0100978
11.88,0.0143389,0.0100978
11.92,0.0160056,0.0100978
11.96,0.0143389,0.0100978
12.0,0.0176722,0.00843115
12.04,0.0176722,0.00509781
12.08,0.0176722,0.00509781
12.12,0.0176722,0.00343115
12.16,0.0176722,0.00509781
12.2,0.0176722,0.00509781
12.24,0.0210056,0.00509781
12.28,0.0226722,0.00676448
12.32,0.0226722,0.00676448
12.36,0.0226722,0.00843115
12.4,0.0226722,0.0100978
12.44,0.0226722,0.0100978
12.48,0.0226722,0.0100978
12.52,0.0226722,0.0117645
12.56,0.0226722,0.0134311
12.6,0.0260056,0.0150978
12.64,0.0293389,0.0150978
12.68,0.0326722,0.0184311
12.72,0.0343389,0.0234311
12.76,0.0360056,0.0250978
12.8,0.0376722,0.0267645
12.84,0.0393389,0.0284311
12.88,0.0393389,0.0317645
12.92,0.0376722,0.0317645
12.96,0.0360056,0.0334311
13.0,0.0343389,0.0317645
13.04,0.0326722,0.0334311
13.08,0.0293389,0.0350978
13.12,0.0276722,0.0384311
13.16,0.0276722,0.0400978
13.2,0.0276722,0.0450978
13.24,0.0276722,0.0517645
13.28,0.0293389,0.0634311
13.32,0.0293389,0.0700978
13.36,0.0293389,0.0734311
13.4,0.0310056,0.0767645
13.44,0.0376722,0.0784311
13.48,0.0410056,0.0834311
13.52,0.0443389,0.0867645
13.56,0.0476722,0.0917645
13.6,0.0510056,0.0967645
13.64,0.0510056,0.100098
13.68,0.0493389,0.105098
13.72,0.0493389,0.108431
13.76,0.0510056,0.111764
13.8,0.0493389,0.116764
13.84,0.0493389,0.121764
13.88,0.0493389,0.125098
13.92,0.0476722,0.128431
13.96,0.0460056,0.135098
14.0,0.0460056,0.141764
14.04,0.0476722,0.146764
14.08,0.0493389,0.150098
14.12,0.0493389,0.150098
14.16,0.0526722,0.151764
14.2,0.0543389,0.151764
14.24,0.0560056,0.153431
14.28,0.0576722,0.155098
14.32,0.0576722,0.158431
14.36,0.0593389,0.158431
14.4,0.0593389,0.161764
14.44,0.0576722,0.163431
14.48,0.0543389,0.165098
14.52,0.0543389,0.163431
14.56,0.0543389,0.163431
14.6,0.0560056,0.161764
14.64,0.0560056,0.161764
14.68,0.0560056,0.161764
14.72,0.0560056,0.158431
14.76,0.0560056,0.158431
14.8,0.0576722,0.158431
14.84,0.0576722,0.156764
14.88,0.0576722,0.155098
14.92,0.0576722,0.155098
14.96,0.0610056,0.155098
15.0,0.0610056,0.155098
15.04,0.0660056,0.153431
15.08,0.0693389,0.151764
15.12,0.0726722,0.150098
15.16,0.0776722,0.148431
15.2,0.0793389,0.148431
15.24,0.0776722,0.143431
15.28,0.0760056,0.138431
15.32,0.0793389,0.135098
15.36,0.0810056,0.133431
15.4,0.0826722,0.131764
15.44,0.0843389,0.128431
15.48,0.0860056,0.128431
15.52,0.0876722,0.126764
15.56,0.0893389,0.126764
15.6,0.0910056,0.125098
15.64,0.0943389,0.125098
15.68,0.0976722,0.125098
15.72,0.0976722,0.125098
15.76,0.0976722,0.128431
15.8,0.0976722,0.130098
15.84,0.0976722,0.128431
15.88,0.0993389,0.125098
15.92,0.101006,0.125098
15.96,0.101006,0.123431
16.0,0.102672,0.123431
16.04,0.101006,0.121764
16.08,0.104339,0.120098
16.12,0.106006,0.116764
16.16,0.106006,0.116764
16.2,0.107672,0.111764
16.24,0.109339,0.111764
16.28,0.109339,0.110098
16.32,0.111006,0.108431
16.36,0.111006,0.105098
16.4,0.112672,0.103431
16.44,0.112672,0.101764
16.48,0.116006,0.0950978
16.52,0.117672,0.0884311
16.56,0.117672,0.0817645
16.6,0.119339,0.0767645
16.64,0.119339,0.0734311
16.68,0.119339,0.0684311
16.72,0.119339,0.0617645
16.76,0.119339,0.0584311
16.8,0.119339,0.0550978
16.84,0.119339,0.0534311
16.88,0.119339,0.0517645
16.92,0.119339,0.0500978
16.96,0.119339,0.0500978
17.0,0.119339,0.0484311
17.04,0.119339,0.0417645
17.08,0.121006,0.0367645
17.12,0.121006,0.0317645
17.16,0.121006,0.0250978
17.2,0.121006,0.0234311
17.24,0.122672,0.0217645
17.28,0.122672,0.0200978
17.32,0.124339,0.0184311
17.36,0.124339,0.0167645
17.4,0.124339,0.0134311
17.44,0.124339,0.0100978
17.48,0.124339,0.00843115
17.52,0.124339,0.00509781
17.56,0.124339,0.00176448
17.6,0.124339,0.00176448
17.64,0.124339,0.00176448
17.68,0.122672,-0.00156885
17.72,0.122672,-0.00323552
17.76,0.122672,-0.00156885
17.8,0.122672,0.00343115
17.84,0.122672,0.0184311
17.88,0.122672,0.0250978
17.92,0.119339,0.0300978
17.96,0.116006,0.0367645
18.0,0.114339,0.0417645
18.04,0.112672,0.0450978
18.08,0.112672,0.0450978
18.12,0.112672,0.0450978
18.16,0.112672,0.0467645
18.2,0.112672,0.0467645
18.24,0.112672,0.0534311
18.28,0.111006,0.0584311
18.32,0.111006,0.0734311
18.36,0.111006,0.0834311
18.4,0.112672,0.0917645
18.44,0.112672,0.101764
18.48,0.112672,0.110098
18.52,0.112672,0.121764
18.56,0.112672,0.131764
18.6,0.117672,0.135098
18.64,0.119339,0.135098
18.68,0.122672,0.133431
18.72,0.124339,0.131764
18.76,0.124339,0.131764
18.8,0.124339,0.130098
18.84,0.126006,0.128431
18.88,0.127672,0.126764
18.92,0.126006,0.123431
18.96,0.127672,0.120098
19.0,0.127672,0.116764
19.04,0.127672,0.115098
19.08,0.127672,0.110098
19.12,0.129339,0.110098
19.16,0.131006,0.110098
19.2,0.131006,0.110098
19.24,0.134339,0.106764
19.28,0.136006,0.103431
19.32,0.137672,0.100098
19.36,0.137672,0.0967645
19.4,0.137672,0.0967645
19.44,0.137672,0.0934311
19.48,0.137672,0.0867645
19.52,0.137672,0.0850978
19.56,0.137672,0.0784311
19.6,0.137672,0.0767645
19.64,0.137672,0.0717645
19.68,0.137672,0.0684311
19.72,0.137672,0.0650978
19.76,0.136006,0.0634311
19.8,0.136006,0.0584311
19.84,0.136006,0.0550978
19.88,0.136006,0.0484311
19.92,0.134339,0.0467645
19.96,0.134339,0.0450978
20.0,0.134339,0.0450978
20.04,0.134339,0.0450978
20.08,0.134339,0.0434311
20.12,0.132672,0.0417645
20.16,0.131006,0.0367645
20.2,0.131006,0.0200978
20.24,0.131006,0.00676448
20.28,0.131006,-0.00656885
20.32,0.131006,-0.0149022
20.36,0.131006,-0.0232355
20.4,0.131006,-0.0332355
20.44,0.131006,-0.0415689
20.48,0.129339,-0.0532355
20.52,0.129339,-0.0549022
20.56,0.124339,-0.0565689
20.6,0.122672,-0.0582355
20.64,0.122672,-0.0599022
20.68,0.121006,-0.0599022
20.72,0.121006,-0.0599022
20.76,0.121006,-0.0632355
20.8,0.121006,-0.0665689
20.84,0.121006,-0.0699022
20.88,0.122672,-0.0732355
20.92,0.122672,-0.0732355
20.96,0.122672,-0.0749022
21.0,0.122672,-0.0765689
21.04,0.124339,-0.0799022
21.08,0.124339,-0.0799022
21.12,0.124339,-0.0815689
21.16,0.119339,-0.0832355
21.2,0.114339,-0.0865689
21.24,0.109339,-0.0865689
21.28,0.102672,-0.0882355
21.32,0.0993389,-0.0882355
21.36,0.0976722,-0.0882355
21.4,0.0960056,-0.0899022
21.44,0.0910056,-0.0899022
21.48,0.0910056,-0.0915689
21.52,0.0860056,-0.0915689
21.56,0.0843389,-0.0932355
21.6,0.0810056,-0.0932355
21.64,0.0743389,-0.0932355
21.68,0.0676722,-0.0932355
21.72,0.0610056,-0.0949022
21.76,0.0593389,-0.0965689
21.8,0.0593389,-0.0965689
21.84,0.0543389,-0.0965689
21.88,0.0510056,-0.113236
21.92,0.0510056,-0.118236
21.96,0.0510056,-0.119902
22.0,0.0510056,-0.123236
22.04,0.0510056,-0.126569
22.08,0.0493389,-0.126569
22.12,0.0476722,-0.128236
22.16,0.0460056,-0.133236
22.2,0.0443389,-0.133236
22.24,0.0443389,-0.134902
22.28,0.0443389,-0.136569
22.32,0.0410056,-0.136569
22.36,0.0393389,-0.139902
22.4,0.0393389,-0.141569
22.44,0.0393389,-0.143236
22.48,0.0393389,-0.143236
22.52,0.0393389,-0.146569
22.56,0.0393389,-0.146569
22.6,0.0376722,-0.148236
22.64,0.0376722,-0.148236
22.68,0.0376722,-0.149902
22.72,0.0360056,-0.149902
22.76,0.0360056,-0.151569
22.8,0.0360056,-0.153236
22.84,0.0360056,-0.153236
22.88,0.0360056,-0.154902
22.92,0.0360056,-0.158236
22.96,0.0360056,-0.161569
23.0,0.0360056,-0.166569
23.04,0.0360056,-0.171569
23.08,0.0360056,-0.181569
23.12,0.0376722,-0.189902
23.16,0.0360056,-0.196569
23.2,0.0360056,-0.201569
23.24,0.0360056,-0.203236
23.28,0.0360056,-0.204902
23.32,0.0393389,-0.209902
23.36,0.0393389,-0.209902
23.4,0.0376722,-0.211569
23.44,0.0410056,-0.211569
23.48,0.0410056,-0.213236
23.52,0.0376722,-0.211569
23.56,0.0376722,-0.211569
23.6,0.0360056,-0.206569
23.64,0.0343389,-0.204902
23.68,0.0326722,-0.201569
23.72,0.0310056,-0.203236
23.76,0.0276722,-0.204902
23.8,0.0243389,-0.204902
23.84,0.0226722,-0.204902
23.88,0.0193389,-0.204902
23.92,0.0160056,-0.206569
23.96,0.0160056,-0.206569
24.0,0.0160056,-0.206569
24.04,0.0160056,-0.206569
24.08,0.0210056,-0.211569
24.12,0.0210056,-0.218236
24.16,0.0226722,-0.219902
24.2,0.0226722,-0.221569
24.24,0.0226722,-0.223236
24.28,0.0210056,-0.223236
24.32,0.0193389,-0.223236
24.36,0.0176722,-0.224902
24.4,0.0176722,-0.224902
24.44,0.0160056,-0.224902
24.48,0.0160056,-0.226569
24.52,0.0160056,-0.229902
24.56,0.0160056,-0.231569
24.6,0.0143389,-0.234902
24.64,0.0110056,-0.236569
24.68,0.00600556,-0.236569
24.72,0.00767222,-0.236569
24.76,0.00767222,-0.236569
24.8,0.00767222,-0.236569
24.84,0.00767222,-0.236569
24.88,0.00767222,-0.234902
24.92,0.00600556,-0.229902
24.96,0.00600556,-0.228236
25.0,0.00600556,-0.226569
25.04,0.00433889,-0.224902
25.08,0.00433889,-0.224902
25.12,0.00433889,-0.224902
25.16,0.00267222,-0.224902
25.2,0.00267222,-0.226569
25.24,0.00267222,-0.228236
25.28,0.00433889,-0.229902
25.32,0.00433889,-0.231569
25.36,0.00600556,-0.233236
25.4,0.00600556,-0.233236
25.44,0.00767222,-0.233236
25.48,0.00767222,-0.233236
25.52,0.00767222,-0.233236
25.56,0.00767222,-0.234902
25.6,0.00600556,-0.239902
25.64,0.00600556,-0.243236
25.68,0.00600556,-0.244902
25.72,0.00600556,-0.248236
25.76,0.00433889,-0.253236
25.8,0.00600556,-0.261569
25.84,0.00600556,-0.264902
25.88,0.00433889,-0.266569
25.92,0.00600556,-0.271569
25.96,0.00600556,-0.274902
26.0,0.00767222,-0.278236
26.04,0.00767222,-0.284902
26.08,0.00600556,-0.291569
26.12,0.00600556,-0.294902
26.16,0.00600556,-0.296569
26.2,0.00600556,-0.299902
26.24,0.00600556,-0.303236
26.28,0.00600556,-0.306569
26.32,0.00600556,-0.311569
26.36,0.00600556,-0.316569
26.4,0.00433889,-0.323236
26.44,0.00100556,-0.329902
26.48,-0.000661111,-0.333236
26.52,-0.00566111,-0.336569
26.56,-0.00732778,-0.339902
26.6,-0.00732778,-0.341569
26.64,-0.00732778,-0.343236
26.68,-0.00732778,-0.338236
26.72,-0.00732778,-0.336569
26.76,-0.00732778,-0.336569
26.8,-0.00899444,-0.333236
26.84,-0.00899444,-0.331569
26.88,-0.00566111,-0.329902
26.92,-0.00566111,-0.319902
26.96,-0.00732778,-0.316569
27.0,-0.00732778,-0.308236
27.04,-0.00899444,-0.306569
27.08,-0.00732778,-0.301569
27.12,-0.00399444,-0.296569
27.16,-0.000661111,-0.289902
27.2,0.00267222,-0.281569
27.24,0.00267222,-0.274902
27.28,0.00100556,-0.266569
27.32,-0.000661111,-0.258236
27.36,-0.00232778,-0.248236
27.4,-0.00399444,-0.236569
27.44,-0.00399444,-0.233236
27.48,-0.00399444,-0.228236
27.52,-0.00399444,-0.223236
27.56,-0.00566111,-0.218236
27.6,-0.00399444,-0.213236
27.64,-0.00399444,-0.211569
27.68,-0.00399444,-0.209902
27.72,-0.00399444,-0.203236
27.76,-0.00399444,-0.193236
27.8,-0.00399444,-0.181569
27.84,-0.00399444,-0.171569
27.88,-0.00232778,-0.164902
27.92,-0.00232778,-0.158236
27.96,-0.00566111,-0.148236
28.0,-0.00732778,-0.133236
28.04,-0.0106611,-0.118236
28.08,-0.0106611,-0.104902
28.12,-0.0106611,-0.0932355
28.16,-0.0123278,-0.0899022
28.2,-0.0106611,-0.0882355
28.24,-0.00732778,-0.0849022
28.28,-0.000661111,-0.0832355
28.32,0.00267222,-0.0815689
28.36,0.00433889,-0.0815689
28.4,0.00600556,-0.0799022
28.44,0.00600556,-0.0799022
28.48,0.00767222,-0.0782355
28.52,0.00767222,-0.0765689
28.56,0.00767222,-0.0765689
28.6,0.00600556,-0.0765689
28.64,0.00600556,-0.0715689
28.68,0.00600556,-0.0682355
28.72,0.00600556,-0.0665689
28.76,0.00600556,-0.0649022
28.8,0.00600556,-0.0649022
28.84,0.0110056,-0.0649022
28.88,0.0160056,-0.0632355
28.92,0.0193389,-0.0615689
28.96,0.0210056,-0.0615689
29.0,0.0210056,-0.0615689
29.04,0.0210056,-0.0615689
29.08,0.0210056,-0.0632355
29.12,0.0210056,-0.0632355
29.16,0.0193389,-0.0632355
29.2,0.0193389,-0.0632355
29.24,0.0193389,-0.0649022
29.28,0.0210056,-0.0682355
29.32,0.0210056,-0.0732355
29.36,0.0210056,-0.0749022
29.4,0.0226722,-0.0765689
29.44,0.0226722,-0.0782355
29.48,0.0243389,-0.0765689
29.52,0.0243389,-0.0732355
29.56,0.0243389,-0.0715689
29.6,0.0310056,-0.0665689
29.64,0.0326722,-0.0632355
29.68,0.0326722,-0.0615689
29.72,0.0310056,-0.0599022
29.76,0.0326722,-0.0582355
29.8,0.0310056,-0.0582355
29.84,0.0293389,-0.0599022
29.88,0.0260056,-0.0599022
29.92,0.0260056,-0.0615689
29.96,0.0260056,-0.0615689
30.0,0.0243389,-0.0615689
30.04,0.0210056,-0.0632355
30.08,0.0210056,-0.0615689
30.12,0.0210056,-0.0682355
30.16,0.0176722,-0.0715689
30.2,0.0176722,-0.0749022
30.24,0.0160056,-0.0765689
30.28,0.0160056,-0.0765689
30.32,0.0176722,-0.0765689
30.36,0.0160056,-0.0799022
30.4,0.0143389,-0.0799022
30.44,0.0143389,-0.0799022
30.48,0.0126722,-0.0832355
30.52,0.0126722,-0.0849022
30.56,0.0126722,-0.0882355
30.6,0.0110056,-0.0915689
30.64,0.0110056,-0.0915689
30.68,0.0126722,-0.0949022
30.72,0.0126722,-0.0949022
30.76,0.0126722,-0.0965689
30.8,0.0126722,-0.0982355
30.84,0.0126722,-0.0982355
30.88,0.0126722,-0.0982355
30.92,0.00933889,-0.0982355
30.96,0.00933889,-0.0982355
31.0,0.00767222,-0.0982355
31.04,0.00767222,-0.0982355
31.08,0.0160056,-0.0965689
31.12,0.0260056,-0.0949022
31.16,0.0326722,-0.0949022
31.2,0.0393389,-0.0932355
31.24,0.0426722,-0.0932355
31.28,0.0460056,-0.0932355
31.32,0.0510056,-0.0932355
31.36,0.0526722,-0.0915689
31.4,0.0510056,-0.0915689
31.44,0.0443389,-0.0899022
31.48,0.0476722,-0.0865689
31.52,0.0543389,-0.0815689
31.56,0.0593389,-0.0765689
31.6,0.0626722,-0.0749022
31.64,0.0693389,-0.0682355
31.68,0.0710056,-0.0582355
31.72,0.0726722,-0.0482355
31.76,0.0743389,-0.0482355
31.8,0.0743389,-0.0482355
31.84,0.0743389,-0.0482355
31.88,0.0760056,-0.0482355
31.92,0.0743389,-0.0482355
31.96,0.0743389,-0.0499022
32.0,0.0710056,-0.0515689
32.04,0.0710056,-0.0499022
32.08,0.0693389,-0.0532355
32.12,0.0676722,-0.0549022
32.16,0.0626722,-0.0499022
32.2,0.0610056,-0.0449022
32.24,0.0593389,-0.0365689
32.28,0.0543389,-0.0365689
32.32,0.0493389,-0.0332355
32.36,0.0510056,-0.0315689
32.4,0.0510056,-0.0299022
32.44,0.0510056,-0.0299022
32.48,0.0510056,-0.0315689
32.52,0.0510056,-0.0315689
32.56,0.0510056,-0.0349022
32.6,0.0493389,-0.0365689
32.64,0.0510056,-0.0365689
32.68,0.0510056,-0.0415689
32.72,0.0493389,-0.0465689
32.76,0.0476722,-0.0515689
32.8,0.0460056,-0.0565689
32.84,0.0443389,-0.0615689
32.88,0.0443389,-0.0665689
32.92,0.0443389,-0.0699022
32.96,0.0443389,-0.0782355
33.0,0.0443389,-0.0782355
33.04,0.0443389,-0.0832355
33.08,0.0443389,-0.0865689
33.12,0.0443389,-0.0899022
33.16,0.0460056,-0.0915689
33.2,0.0443389,-0.0899022
33.24,0.0443389,-0.0915689
33.28,0.0426722,-0.0915689
33.32,0.0426722,-0.0949022
33.36,0.0426722,-0.0965689
33.4,0.0426722,-0.0999022
33.44,0.0443389,-0.103236
33.48,0.0460056,-0.108236
33.52,0.0460056,-0.109902
33.56,0.0476722,-0.113236
33.6,0.0476722,-0.113236
33.64,0.0460056,-0.114902
33.68,0.0460056,-0.114902
33.72,0.0460056,-0.116569
33.76,0.0476722,-0.119902
33.8,0.0476722,-0.124902
33.84,0.0460056,-0.128236
33.88,0.0443389,-0.128236
33.92,0.0443389,-0.126569
33.96,0.0443389,-0.126569
34.0,0.0443389,-0.128236
34.04,0.0443389,-0.128236
34.08,0.0426722,-0.128236
34.12,0.0426722,-0.128236
34.16,0.0426722,-0.129902
34.2,0.0443389,-0.128236
34.24,0.0443389,-0.128236
34.28,0.0426722,-0.126569
34.32,0.0443389,-0.124902
34.36,0.0443389,-0.124902
34.4,0.0426722,-0.124902
34.44,0.0426722,-0.123236
34.48,0.0410056,-0.128236
34.52,0.0393389,-0.133236
34.56,0.0343389,-0.134902
34.6,0.0326722,-0.136569
34.64,0.0310056,-0.136569
34.68,0.0326722,-0.138236
34.72,0.0360056,-0.138236
34.76,0.0360056,-0.139902
34.8,0.0343389,-0.141569
34.84,0.0326722,-0.141569
34.88,0.0293389,-0.141569
34.92,0.0276722,-0.141569
34.96,0.0276722,-0.139902
35.0,0.0243389,-0.139902
35.04,0.0226722,-0.136569
35.08,0.0193389,-0.126569
35.12,0.0160056,-0.123236
35.16,0.0143389,-0.121569
35.2,0.0126722,-0.118236
35.24,0.0126722,-0.118236
35.28,0.00933889,-0.118236
35.32,0.00933889,-0.118236
35.36,0.00933889,-0.119902
